PANIiPD  8507111817 2820        3050iS 2                      TED       220 531 gg
CAV iPD  8507111817 3060        3450iS 2                      TED           531 gg
DDS iPC2 8507111817 3070        3450iS 3                      TED       210 531 gg
                 1                                              D
LJU iPC  8510091855 3740        4020iS                        SLD           532 gg
VOY iPC  8510091855 3870        4280iS                        SLD           532 gg
CEY eP   8510091855 4090        4580iS                        SLD           532 gg
TRI eP   8510091855 4260        5080iS                        SLD       550 532 gg
                 1                                              D
RBL iP+  8507120535 0810                                      FL            533 g
                 1                                               
BAD iPC  8507121342 0950        1070iS                        FLD        70 534 gg
BUA iPC  8507121342 1030        1240eS                        FLD        70 534 gg
BOO iPD  8507121342 1060        1270iS                        FLD        70 534 gg
                 1                                              D
CEY iP   8507130032 1370        1810iS                        CLD           535 gg
TRI eP   8507130032 1710        2530iS                        CLD           535 gg
LJU eP   8507130032 1990        2950eS                        CLD           535 gg
VOY iP   8507130032 2110        3190iS                        CLD           535 gg
DRE eP   8507130032 2550        3760iS                        CLD       520 535 gg
BAD eP   8507130032 3020        4710iS                        CLD       510 535 gg
BUA eP+  8507130032 3140        4850eS                        CLD       440 535 gg
BOO eP-  8507130032 3190        4980eS                        CLD       430 535 gg
MPRIeP-  8507130032 3290        5120eS                        CLD       470 535 gg
RCL eP   8507130032 3460        5430eS                        CLD           535 gg
CAE eP   8507130032 3540        5580eS                        CLD       480 535 gg
                 1                                              D
BOO iPC  8507130359 5600        5770iS                        FLD       100 536 gg
MPRIiPD  8507130359 5720        6000eS                        FLD       110 536 gg
BUA eP+  8507130359 5750        6050eS                        FLD       100 536 gg
BAD eP-  8507130359 5750        6050eS                        FLD       100 536 gg
ZOU eP-  8507130359 5850        6200iS                        FLD       110 536 gg
DRE eP   8507130360 0200         890eS                        FLD       110 536 gg
                 1                                              D
RBL eP+  8507130459 1500                                      FL            537 g
                 1                                               
RBL iPC  8507131424 0520                                      FL            538 g
                 1                                               
BOO iPD  8507131636 3520        3630iS                        FLD       120 539 gg
BAD eP-  8507131636 3550        3690iS                        FLD       110 539 gg
BUA eP+  8507131636 3590        3770eS                        FLD       120 539 gg
MPRIeP   8507131636 3680        3920eS                        FLD       120 539 gg
ZOU eP+  8507131636 4010        4500iS                        FLD       120 539 gg
                 1                                              D
CEY iP   8507132039 1190        1470iS                        SLD           540 gg
TRI iPC  8507132039 1330        1750iS                        SLD           540 gg
VOY iP   8507132039 1680        2350iS                        SLD           540 gg
LJU eP   8507132039 1710        2440eS                        SLD           540 gg
DRE eP-  8507132039 1940        2940iS                        SLD       430 540 gg
COLIeP+  8507132039 2130        3300eS                        SLD       440 540 gg
UDI eP   8507132039 2190        3380eS                        SLD       450 540 gg
BAD eP-  8507132039 2500        3860iS                        SLD       430 540 gg
BOO eP-  8507132039 2760        4320iS                        SLD       440 540 gg
ZOU eP-  8507132039 3160        5030iS                        SLD       440 540 gg
CAE eP-  8507132039 3230        5100iS                        SLD       430 540 gg
ERT iPC  8507132039 3410        5480eS                        SLD           540 gg
                 1                                              D
BAD iPC  8507132317 2480        2630iS                        FLD       110 541 gg
COLIeP-  8507132317 2610        2850iS                        FLD       110 541 gg
BUA eP-  8507132317 2630        2930iS                        FLD       120 541 gg
BOO eP-  8507132317 2660        2960iS                        FLD       120 541 gg
DRE    4 8507132317 0000        3170eS                        FLD           541  g
ZOU eP 3 8507132317 3130        3750eS                        FLD       130 541 gg
                 1                                              D
BAD eP+  8507132317 3790        3930iS                        FL         80 542 gg
COLIeP-  8507132317 3910        4140eS                        FL         80 542 gg
BUA eP   8507132317 3940        4210eS                        FL            542 gg
BOO    4 8507132317 0000        4260iS                        FL            542  g
                 1                                               
CEY iP   8507140424 2860        3140iS                        SLD           543 gg
TRI iPC  8507140424 3000        3440iS                        SLD           543 gg
VOY iP   8507140424 3340        4020iS                        SLD           543 gg
LJU eP   8507140424 3380        4140eS                        SLD           543 gg
DRE eP-  8507140424 3630        4680iS                        SLD       440 543 gg
COLIeP-  8507140424 3800        4990iS                        SLD       420 543 gg
BAD eP-  8507140424 4140        5550iS                        SLD       460 543 gg
BUA eP-  8507140424 4300        5650eS                        SLD       400 543 gg
BOO eP   8507140424 4440        6030iS                        SLD       410 543 gg
ZOU eP-  8507140424 4860        6640iS                        SLD       410 543 gg
CAE eP+  8507140424 4910        6840iS                        SLD       420 543 gg
ERT iPC  8507140424 5090        7130eS                        SLD           543 gg
                 1                                              D
FOA iPC  8507141820 0970        1300iS                        VLD           544 gg
ZOU eP-  8507141820 1200        1750iS                        VLD       290 544 gg
MPRIeP-  8507141820 1450        2120eS                        VLD       280 544 gg
BOO eP-  8507141820 1470        2120iS                        VLD       280 544 gg
BUA    4 8507141820 0000        2420eS                        VLD       280 544  g
BAD eP   8507141820 1720        2550iS                        VLD       280 544 gg
                 1                                              D
VOY iPC  8507151138 0540                                      SLD           545 g
DRE iPC  8507151138 0940        1370iS                        SLD       370 545 gg
TRI iP   8507151138 1170        1760iS                        SLD           545 gg
COLIeP-  8507151138 1250        1950iS                        SLD       350 545 gg
CEY eP   8507151138 1380        2180iS 4                      SLD           545 gg
BAD eP-  8507151138 1420        2310iS                        SLD       380 545 gg
BUA eP+  8507151138 1620        2560eS                        SLD       350 545 gg
BOO eP   8507151138 1630        2680eS                        SLD       360 545 gg
MPRIeP+  8507151138 1770        2940eS                        SLD       360 545 gg
ZOU eP-  8507151138 2020        3350eS                        SLD       380 545 gg
CAE eP+  8507151138 2600        4220eS                        SLD       340 545 gg
                 1                                              D
PANIiPD  8507151541 3200        3340iS 3                      TL         80 546 gg
                 1                                               
PAG iPC2 8507151547 1140        1340iS 2                      TE        170 547 gg
PANIiPD  8507151547 1170        1360iS 3                      TE        180 547 gg
                 1                                               
TRI eP   8510181153 3940        4330iS                        SLD       350 548 gg
CEY eP   8510181153 3990        4420iS                        SLD           548 gg
VOY eP   8510181153 4180        4730iS                        SLD           548 gg
                 1                                              D
PANIiPD  8507151738 1710        1880iS 3                      TE        180 549 gg
                 1                                               
CEY    4 8510220512 0000        2490iS                        SLD           550  g
TRI iPC  8510220512 2370        2830iS                        SLD       300 550 gg
VOY eP   8510220512 2600        3200iS                        SLD           550 gg
                 1                                              D
BAD iPC  8507161104 4830        4970iS                        FLD       160 551 gg
COLIiPD  8507161104 4960        5200iS                        FLD       150 551 gg
BOO iPD  8507161104 5020        5290iS                        FLD       160 551 gg
MPRIeP+  8507161104 5140        5530iS                        FLD       150 551 gg
DRE eP-  8507161104 5120        5510iS                        FLD       160 551 gg
ZOU    4 8507161105 0000         110iS                        FLD           551  g
                 1                                              D
DRE eP-  8507161131 3210        3630iS                        SL        330 552 gg
TRI eP   8507161131 3370        3830eS                        SL            552 gg
COLIeP+  8507161131 3350        3870iS                        SL        300 552 gg
BAD eP+  8507161131 3720        4390iS                        SL        330 552 gg
RBL eP   8507161131 3650        4550iS                        SL            552 gg
MPRIeP   8507161131 3850        4750eS                        SL        300 552 gg
                 1                                               
BOO iPD  8507161307 2480        2640iS                        FLD        60 553 gg
BAD iPD  8507161307 2500        2660iS                        FLD        50 553 gg
MPRIeP+  8507161307 2550        2760eS                        FLD        50 553 gg
                 1                                              D
BOO iPD  8507161341 5180        5300iS                        FLD        90 554 gg
BAD eP-  8507161341 5330        5540iS                        FLD        80 554 gg
MPRIeP-  8507161341 5340        5550iS                        FLD        90 554 gg
ZOU eP-  8507161341 5660        6120iS                        FLD        90 554 gg
                 1                                              D
PANIiPD2 8507161437 0430                                      TED       180 555 g
PAG eP 2 8507161437 0500                                      TED       190 555 g
CAV eP   8507161437 0690        1080iS                        TED       170 555 gg
DDS eP   8507161437 0710                                      TED       180 555 g
                 1                                              D
CEY    4 8510221416 0000        1840iS                        SLD           556  g
TRI iPC  8510221416 1730        2200iS                        SLD       350 556 gg
VOY    4 8510221416 0000        2540iS                        SLD           556  g
                 1                                              D
RBL iPC  8507161851 2820                                      FL            557 g
                 1                                               
RNI eP   8507162145 5490        5610eS                        TL         80 558 gg
                 1                                               
CAV iP-  8507171338 5950        5990iS 2                      TE        100 559 gg
                 1                                               
CEY    4 8510221442 0000        1780iS                        SLD           560  g
TRI iPC  8510221442 1570        2030iS                        SLD       400 560 gg
VOY eP   8510221442 1820        2380iS                        SLD           560 gg
                 1                                              D
PANIiP-  8507171515 0810                                      TED       280 561 g
PAG eP   8507171515 0890                                      TED           561 g
CAV eP   8507171515 1070        1440eS                        TED       250 561 gg
DDS eP   8507171515 1100        1490eS                        TED       260 561 gg
BALIeP   8507171515 1480        2040iS                        TED           561 gg
                 1                                              D
ZAG iPD  8510222334 3690        4080iS                        SLD           562 gg
LJU iPC  8510222334 4800        6170iS                        SLD           562 gg
CEY eP   8510222334 5020        6700iS                        SLD           562 gg
VOY    4 8510222334 0000        7440iS                        SLD           562  g
TRI eP   8510222334 5800        7930iS                        SLD       750 562 gg
                 1                                              D
BUA iPD  8507180216 1730        1860iS                        FLD       110 563 gg
BAD iPD  8507180216 1770        1930iS                        FLD       110 563 gg
MPRIeP-  8507180216 1810        2030iS                        FLD       110 563 gg
COLIiPC  8507180216 2020        2430eS                        FLD       110 563 gg
ZOU iPD  8507180216 2220        2750eS                        FLD       120 563 gg
                 1                                              D
PAG iP   8507181615 3490        3670iS                        TED       460 564 gg
PANIiP   8507181615 3530        3800iS                        TED       470 564 gg
CAV eP   8507181615 3750        4160iS                        TED       450 564 gg
DDS eP   8507181615 3780        4290eS                        TED           564 gg
BALIeP   8507181615 4100        4840eS                        TED           564 gg
                 1                                              D
TRI iPC  8510231150 3370        3800iS                        SLD       350 565 gg
VOY    4 8510231150 0000        3810iS                        SLD           565  g
CEY    4 8510231150 0000        3880iS                        SLD           565  g
                 1                                              D
CAV ePC  8507181958 3560        4120eS                        ALD       460 566 gg
PANIeP+  8507181958 4010        4920eS                        ALD       380 566 gg
DDS ePD  8507181958 4340        5490eS                        ALD       410 566 gg
RNI eP-  8507181958 4430        5650eS                        ALD       450 566 gg
                 1                                              D
ZOU iPD  8507190303 2680        2980iS                        FLD       660 567 gg
MPRIiPD  8507190303 2670        2950iS                        FLD       660 567 gg
POBIiP+  8507190303 2800                                      FLD           567 g
BUA iPC  8507190303 2740        3110iS                        FLD       630 567 gg
BAD iPD  8507190303 2780        3230iS                        FLD       660 567 gg
COLIiPD  8507190303 3040        3730iS                        FLD       600 567 gg
RBL eP+  8507190303 3030        3670iS                        FLD           567 gg
RCL eP-  8507190303 3040        3680iS                        FLD           567 gg
UDI iPD  8507190303 3060        3730iS                        FLD       600 567 gg
ERT eP+  8507190303 3190        4160iS                        FLD           567 gg
DRE eP-  8507190303 3240        4090iS                        FLD       580 567 gg
CAE eP-  8507190303 3400        4400iS                        FLD       660 567 gg
TRI eP   8507190303 4110        5250iS                        FLD           567 gg
CAV eP   8507190303 4470        6120eS                        FLD           567 gg
PANIeP   8507190303 4760        6660eS                        FLD           567 gg
DDS eP+  8507190303 5040        6980eS                        FLD           567 gg
PAG eP   8507190303 5120        7190eS                        FLD           567 gg
BALIeP   8507190303 5380        7620eS                        FLD           567 gg
RNI eP-  8507190303 5570        7950eS                        FLD           567 gg
                 1                                              D
ZOU iPD  8507190400 2030        2280iS                        FLD       330 568 gg
MPRIiPD  8507190400 2010        2290iS                        FLD       320 568 gg
POBIeP   8507190400 2150        2500eS                        FLD           568 gg
BUA iPC  8507190400 2080        2450iS                        FLD       320 568 gg
BAD eP-  8507190400 2120        2500iS                        FLD       320 568 gg
RCL eP-  8507190400 2400        3020iS                        FLD           568 gg
COLIeP-  8507190400 2390        3080iS                        FLD       310 568 gg
UDI eP-  8507190400 2410        3090eS                        FLD       310 568 gg
DRE eP-  8507190400 2590        3410eS                        FLD       330 568 gg
CAE eP-  8507190400 2800        3750eS                        FLD       300 568 gg
                 1                                              D
POBIeP   8507190407 0900        1250eS                        FL            569 gg
                 1                                               
MPRIiPD  8507190432 4840        5110iS 3                      FLD       660 570 gg
ZOU iPD  8507190432 4850        5110iS 3                      FLD       670 570 gg
BUA iPC  8507190432 4900        5270iS                        FLD       630 570 gg
POBIiP-  8507190432 4920                                      FLD           570 g
BAD iPD  8507190432 4940        5330iS                        FLD       630 570 gg
RCL eP-  8507190432 5220        5830iS                        FLD           570 gg
COLIiPD  8507190432 5210        5900iS                        FLD       630 570 gg
UDI iPD  8507190432 5230        5920iS                        FLD       600 570 gg
RBL eP+  8507190432 5200        5820iS                        FLD           570 gg
ERT eP+  8507190432 5370        6080iS                        FLD           570 gg
DRE eP-  8507190432 5400        6250iS                        FLD       630 570 gg
CAE eP-  8507190432 5570        6550iS                        FLD       610 570 gg
TRI eP   8507190432 5970        7070iS                        FLD           570 gg
CAV eP   8507190433 0640        2130eS                        FLD           570 gg
PANIeP   8507190433 0940        2770eS                        FLD           570 gg
DDS eP   8507190433 1200        3170eS                        FLD           570 gg
PAG eP   8507190433 1300        3350eS                        FLD           570 gg
BALIeP   8507190433 1570        3840eS                        FLD           570 gg
RNI eP   8507190433 1700        4140eS                        FLD           570 gg
                 1                                              D
BALIeP   8507191256 0560         840eS                        VLD           571 gg
DDS eP   8507191256 0850        1290eS                        VLD           571 gg
SAL eP   8507191256 1000                                      VLD           571 g
PANIeP   8507191256 1200        1870eS                        VLD           571 gg
SAV eP   8507191256 1140        1890iS                        VLD           571 gg
PAG eP   8507191256 1240        1990eS                        VLD           571 gg
CTI eP   8507191256 1500        2300eS                        VLD           571 gg
CAV eP   8507191256 1680        2690eS                        VLD           571 gg
CAE eP-  8507191256 2380        4200iS                        VLD       560 571 gg
MPRIeP   8507191256 3240        5440iS                        VLD       570 571 gg
ZOU eP-  8507191256 3450        5780iS                        VLD       590 571 gg
BAD eP-  8507191256 3460        5800eS                        VLD       560 571 gg
DRE eP-  8507191256 3880        6520eS                        VLD       540 571 nn
                 1                                              D
FOA eP-  8507191403 2780        3200eS                        FL            572 gg
                 1                                               
FOA eP-  8507191532 4930        5300eS                        FL            573 gg
                 1                                               
BAD iPC  8507200753 4780                                      FLD       620 574 g
BUA iPD  8507200753 4790                                      FLD       660 574 g
MPRIiPC  8507200753 4880                                      FLD       560 574 g
COLIiPD2 8507200753 5060        5450iS                        FLD           574 gg
POBIiPC  8507200753 5070        5470eS                        FLD           574 gg
UDI iPD2 8507200753 5090        5490iS 2                      FLD       560 574 gg
ZOU iPD  8507200753 5190        5690iS 2                      FLD       660 574 gg
RBL eP+  8507200753 5150        5710iS                        FLD           574 gg
DRE iPD2 8507200753 5280        5880iS 2                      FLD       590 574 gg
RCL iPC2 8507200753 5350        6030iS 2                      FLD           574 gg
CAE iPD2 8507200753 5700        6700iS                        FLD       560 574 gg
CAV eP+3 8507200754 0870        2500iS 3                      FLD       540 574 gg
PANIeP+  8507200754 1140        2950iS 2                      FLD       530 574 gg
DDS eP+  8507200754 1350        3330iS 2                      FLD       560 574 gg
PAG eP+2 8507200754 1440        3480iS 2                      FLD       530 574 gg
BALIeP-3 8507200754 1750        4020iS 2                      FLD       500 574 gg
RNI eP-  8507200754 1910        4240eS 2                      FLD       530 574 gg
                 1                                              D
BAD iPC  8507200934 4060                                      FLD       460 575 g
BUA iPD  8507200934 4170        4440iS 2                      FLD       470 575 gg
COLIiPD2 8507200934 4210        4560iS 2                      FLD       430 575 gg
POBIiPC  8507200934 4270        4670eS                        FLD           575 gg
RBL eP+  8507200934 4250        4650eS                        FLD           575 gg
MPRIeP-  8507200934 4290        4680iS                        FLD           575 gg
UDI eP-  8507200934 4310        4700iS 2                      FLD       450 575 gg
DRE eP-  8507200934 4330        4750iS                        FLD       460 575 gg
ZOU iPD  8507200934 4490        5060iS                        FLD       480 575 gg
RCL eP-3 8507200934 4750        5500iS 2                      FLD           575 gg
TRI eP   8507200934 5040        6100iS                        FLD           575 gg
PANIeP+2 8507200935 0520        2440iS 2                      FLD       430 575 gg
DDS eP+  8507200935 0680        2790iS 2                      FLD       470 575 gg
RNI eP-2 8507200935 1460        3880eS                        FLD       460 575 nn
                 1                                              D
BAD iPD  8507201005 1500        1670iS                        FLD       140 576 gg
COLIeP-  8507201005 1650        1940iS 3                      FLD       120 576 gg
DRE eP-2 8507201005 1790        2230iS 3                      FLD       130 576 gg
ZOU eP-2 8507201005 1920        2400iS 3                      FLD       130 576 gg
                 1                                              D
PAG iPC  8507201022 5940                                      TED           577 g
PANIiPD  8507201023 0000                                      TED       380 577 g
CAV iPD  8507201023 0210         620iS                        TED       405 577 gg
DDS iPC  8507201023 0240                                      TED       465 577 g
RNI eP   8507201023 0530                                      TED       405 577 g
BALIeP+  8507201023 0550        1300iS                        TED           577 gg
SAV eP   8507201023 1140                                      TED           577 g
ZOU eP-2 8507201023 2220        4280iS 3                      TED       440 577 gg
BAD eP+  8507201023 2510                                      TED       410 577 g
DRE eP 2 8507201023 2860        5340eS 3                      TED       450 577 gg
                 1                                              D
LJU iPC  8510270756 3840        4380iS                        SLD           578 gg
CEY eP   8510270756 4030        4820iS                        SLD           578 gg
VOY eP   8510270756 4700        5790iS                        SLD           578 gg
TRI    4 8510270757 0000         200iS                        SLD       650 578  g
                 1                                              D
POBIiP+  8507212118 4470        4520eS                        FLD           579 gg
ZOU iPD  8507212118 4580        4870iS                        FLD       300 579 gg
BAD eP+  8507212118 4650        5020iS 2                      FLD       280 579 gg
BUA eP+  8507212118 4710        5110eS 2                      FLD       300 579 gg
MPRIeP-2 8507212118 4720        5060iS 3                      FLD       250 579 gg
DRE eP-2 8507212118 5020        5700iS 3                      FLD       270 579 gg
                 1                                              D
BAD iPD2 8507220952 1980        2130iS 3                      FL         70 580 gg
                 1                                               
ZOU iPD  8507230937 2570        2790iS 3                      FLD       150 581 gg
MPRIeP-2 8507230937 2770        3160eS 3                      FLD       130 581 gg
BAD eP-2 8507230937 2810        3240eS 3                      FLD       170 581 gg
                 1                                              D
SAV iP   8507231146 3870        3990iS                        LLD           582 gg
SAL eP   8507231146 4250        4500iS                        LLD           582 gg
BALIeP-  8507231146 4590        5350iS                        LLD       520 582 gg
DDS eP+  8507231146 5050        6030iS                        LLD       550 582 gg
PANIeP+  8507231146 5290        6500iS                        LLD       500 582 gg
VDL eP   8507231146 5490        6790iS                        LLD           582 gg
OSS eP   8507231146 5610        7140iS                        LLD           582 gg
TMA eP   8507231146 5540        7130iS                        LLD           582 gg
LLS eP   8507231147 0320        2480iS                        LLD           582 gg
                 1                                              D
LJU eP   8507231923 2650        2850iS                        SLD           583 gg
CEY eP   8507231923 2940        3360eS                        SLD           583 gg
VOY eP   8507231923 3370        4210iS                        SLD           583 gg
TRI eP   8507231923 3670        4610iS                        SLD           583 gg
DRE eP-  8507231923 3700        4870iS                        SLD       540 583 gg
RBL eP   8507231923 4130        5270eS                        SLD           583 gg
COLIeP+  8507231923 4050        5290iS                        SLD       510 583 gg
UDI eP-  8507231923 4280                                      SLD       500 583 g
BAD eP-  8507231923 4210        5750iS                        SLD       550 583 gg
POBIeP-  8507231923 4500        6140eS                        SLD           583 gg
MPRIeP   8507231923 4560        6450iS                        SLD       560 583 gg
ZOU eP-  8507231923 4800        6710iS                        SLD       580 583 gg
RCL iPD  8507231923 5000        7000iS                        SLD           583 gg
CAE eP   8507231923 5170        7300eS                        SLD       500 583 gg
ERT eP   8507231923 5230        7570eS                        SLD           583 gg
CAV eP+  8507231924 0140                                      SLD           583 g
PANIeP   8507231924 0230                                      SLD           583 g
PAG eP-  8507231924 0530                                      SLD           583 g
                 1                                              D
DRE iPC  8507241059 1570        1810iS                        SLD       240 584 gg
VOY iPC  8507241059 1770        2150eS                        SLD           584 gg
COLIeP-  8507241059 1730        2130iS                        SLD       230 584 gg
BAD eP-  8507241059 2120        2740iS                        SLD       210 584 gg
TRI    4 8507241059 0000        2740iS                        SLD           584  g
MPRIiPD  8507241059 2380        3270eS                        SLD       220 584 gg
ZOU eP-  8507241059 2740        3860iS                        SLD       250 584 gg
                 1                                              D
BALIiPD  8507250956 3890        4070iS 3                      TLD       230 585 gg
DDS iPC  8507250956 3920        4140iS 3                      TLD       250 585 gg
RNI eP-2 8507250956 4140        4540iS 3                      TLD       240 585 gg
PANIeP-2 8507250956 4140        4550iS 2                      TLD       240 585 gg
PAG eP+2 8507250956 4180        4580iS 2                      TLD       230 585 gg
                 1                                              D
MPRIeP+  8507252037 3720        3910iS 3                      FLD       120 586 gg
BAD iPD  8507252037 3740        3980iS                        FLD       120 586 gg
ZOU eP-  8507252037 3930        4350iS                        FLD       150 586 gg
COLIeP+  8507252037 3980        4410eS 2                      FLD       140 586 gg
                 1                                              D
TRI iPD2 8507260126 0830        1050iS 2                      SLD           587 gg
VOY iPD  8507260126 0890        1170iS                        SLD           587 gg
CEY eP   8507260126 1250        1730iS                        SLD           587 gg
DRE eP 3 8507260126 1200        1790iS 3                      SLD           587 gg
COLIeP-  8507260126 1390        2150iS                        SLD       470 587 gg
LJU eP   8507260126 1450        2140iS                        SLD           587 gg
BAD eP-  8507260126 1600        2510iS                        SLD       460 587 gg
RBL eP 2 8507260126 1630        2550eS                        SLD           587 gg
MPRIeP-  8507260126 1900        3100iS 2                      SLD       440 587 gg
ZOU eP-  8507260126 2290        3780iS 2                      SLD       420 587 gg
ERT eP+  8507260126 2780        4410eS                        SLD           587 gg
CAV eP+  8507260126 3690        6170iS                        SLD       500 587 gg
PANIeP+2 8507260126 3850        6350iS                        SLD       500 587 gg
PAG eP+4 8507260126 4550        7440eS 4                      SLD       470 587 nn
                 1                                              D
RBL iPC  8507260830 3850                                      FL            588 g
                 1                                               
CEY iP   8507280649 1490        2710iS                        CLD           589 gg
LJU eP   8507280649 2070        3500eS                        CLD           589 gg
TRI iPD  8507280649 2110        3650iS                        CLD           589 gg
ZAG eP   8507280649 2150        3700iS                        CLD           589 gg
VOY eP   8507280649 2340                                      CLD           589 n
DRE eP+  8507280649 2800        4940iS                        CLD      1040 589 gg
COLIiPD  8507280649 2960        5220iS                        CLD      1000 589 gg
UDI eP+  8507280649 2980        5160iS                        CLD      1030 589 gg
BAD eP-  8507280649 3100        5520iS                        CLD      1070 589 gg
RBL eP+  8507280649 3160        5480eS                        CLD           589 gg
BUA eP+  8507280649 3200        5710iS                        CLD      1090 589 gg
MPRIeP-  8507280649 3300                                      CLD      1030 589 n
POBIeP   8507280649 3500        6200eS                        CLD           589 gg
CAE eP-  8507280649 3580        6210iS                        CLD           589 nn
ZOU eP-  8507280649 3630                                      CLD      1040 589 n
ARV eP   8507280649 3600        6350eS                        CLD           589 gg
ERT eP   8507280649 3740                                      CLD           589 n
PANIeP-  8507280649 4580                                      CLD           589 n
DDS eP+  8507280649 4590                                      CLD           589 n
BALIeP-  8507280649 4800                                      CLD           589 n
                 1                                              D
CEY eP   8507290111 1440        2790eS                        CLD           590 gg
LJU    4 8507290111 0000        3500iS                        CLD           590  g
TRI eP   8507290111 2040        3740iS                        CLD           590 ng
DRE eP+  8507290111 2690        4860eS                        CLD       520 590 gg
COLIeP   8507290111 2820        5040eS                        CLD       520 590 gg
BAD eP-  8507290111 3010        5400eS                        CLD       530 590 gg
MPRIeP   8507290111 3250                                      CLD       500 590 n
ZOU eP-  8507290111 3440                                      CLD       600 590 n
                 1                                              D
CEY eP   8507291726 4330        4880iS                        CLD           591 gg
TRI eP   8507291726 4830        5850iS                        CLD           591 gg
VOY eP   8507291726 5000        6360iS                        CLD           591 gg
DRE iPD  8507291726 5620        7320iS                        CLD       410 591 gg
COLIeP-  8507291726 5770        7520iS                        CLD           591 gg
UDI eP-  8507291726 5860        7730iS                        CLD       400 591 gg
BAD eP-  8507291726 5990        8010iS                        CLD       410 591 gg
BUA eP+  8507291727 0110        2220iS                        CLD       420 591 gg
MPRIiPD  8507291727 0210        2370iS                        CLD       410 591 gg
RCL iPD  8507291727 0410                                      CLD           591 g
ZOU eP-  8507291727 0580        2970iS                        CLD       430 591 gg
                 1                                              D
CEY    4 8507292217 0000        2560eS                        CLD           592  g
TRI eP   8507292217 2590        3460iS                        CLD           592 gg
LJU    4 8507292217 0000        3650iS                        CLD           592  g
VOY    4 8507292217 0000        3920iS                        CLD           592  g
DRE eP+  8507292217 3340        4660eS                        CLD       490 592 gg
COLIeP-  8507292217 3530        5020iS                        CLD       490 592 gg
BAD eP-  8507292217 3750        5370eS                        CLD       450 592 gg
RBL eP   8507292217 3780        5500eS                        CLD           592 gg
ZOU eP-  8507292217 4330        6520iS                        CLD       490 592 gg
                 1                                              D
CEY eP   8507301131 1940        2610iS                        CLD           593 gg
TRI eP   8507301131 2520        3670iS                        CLD           593 gg
VOY    4 8507301131 0000        4150iS                        CLD           593  g
                 1                                              D
PANIiPD  8507301318 2780        2990iS                        TLD       260 594 gg
DDS iPC  8507301318 3030        3340iS                        TLD       240 594 gg
CAV eP   8507301318 3020        3420iS                        TLD           594 gg
RNI eP+  8507301318 3410        4190iS                        TLD       240 594 gg
                 1                                              D
PANIiPD  8507301506 0160         350iS                        TE        230 595 gg
CAV iPD  8507301506 0430         830iS                        TE        200 595 gg
DDS iPC  8507301506 0450         840iS                        TE        200 595 gg
RNI    4 8507301506 0000        1390iS                        TE            595  g
                 1                                               
CEY eP   8512031240 2780        3520iS                        CLD           596 gg
TRI    4 8512031240 0000        4340iS                        CLD       550 596  g
VOY    4 8512031240 0000        4820iS                        CLD           596  g
                 1                                              D
BUA iPD  8507310200 1140        1360iS                        FLD       300 597 gg
MPRIiPC  8507310200 1160        1400iS                        FLD       280 597 gg
BAD iPC  8507310200 1170        1400iS                        FLD       300 597 gg
COLIeP-  8507310200 1410        1800eS                        FLD       260 597 gg
UDI eP-  8507310200 1410        1800eS                        FLD       270 597 gg
ZOU iPD  8507310200 1430        1840iS                        FLD       290 597 gg
DRE eP-3 8507310200 1640        2210eS 3                      FLD       290 597 gg
                 1                                              D
ZOU iPC  8507311836 2630                                      FLD       560 598 g
MPRIiPD  8507311836 2790        3170iS                        FLD       520 598 gg
POBIiP+  8507311836 2850        3270eS                        FLD           598 gg
BUA eP   8507311836 2910        3390iS                        FLD       520 598 gg
BAD eP   8507311836 2970        3520iS                        FLD       500 598 gg
RCL eP+3 8507311836 3010        3660iS 3                      FLD           598 gg
ERT eP+4 8507311836 2840        3750eS 4                      FLD           598 gg
RBL eP   8507311836 3200        3900eS                        FLD           598 gg
UDI eP-  8507311836 3190        3930iS                        FLD       430 598 gg
COLIeP+  8507311836 3250        4010iS                        FLD       440 598 gg
CAE eP+  8507311836 3400        4340iS                        FLD       470 598 gg
DRE eP-2 8507311836 3450        4390iS 2                      FLD       510 598 gg
TRI iPD  8507311836 4400        5910iS 4                      FLD           598 gg
PANIeP-  8507311836 4740        6550iS                        FLD       550 598 gg
DDS eP+  8507311836 5010        6850iS 2                      FLD       540 598 gg
BALIeP-2 8507311836 5460        7600iS                        FLD       500 598 gg
RNI eP 2 8507311836 5600        7870eS                        FLD       500 598 gg
                 1                                              D
OSS eP+  8507311931 1180                                       LD           599 n
VDL eP+  8507311931 1970                                       LD           599 n
OGA iPC  8507311931 2080                                       LD           599 n
SAX eP   8507311931 2480                                       LD           599 n
RNI eP-  8507311931 2750        3960iS                         LD       430 599 gg
GAP eP   8507311931 3100                                       LD           599 n
TMA eP   8507311931 3020                                       LD           599 n
PANIeP-  8507311931 3160        4670iS                         LD       410 599 gg
BALIeP-  8507311931 3210        4710iS                         LD       420 599 gg
DDS eP+  8507311931 3310        4860iS                         LD       430 599 gg
CTI eP   8507311931 3400        5080iS                         LD           599 gg
SLE eP   8507311931 3820                                       LD           599 n
ERT eP   8507311931 3900        6160eS                         LD           599 gg
FUR iPC  8507311931 3920                                       LD           599 n
FVI eP   8507311931 4300        6800iS                         LD           599 gg
ZOU eP-  8507311931 4440                                       LD           599 n
                 1                                              D
OSS iPC  8508010402 4230                                      ALD           600 g
OGA iPC  8508010402 4480                                      ALD           600 g
