                 1                                              D
BOO iPD  7710241242 4500        4620iS                        FLD       125 648 gg
BAD iPD  7710241242 4550        4730iS                        FLD       163 648 gg
BUA eP   7710241242 4590        4810iS                        FLD       128 648 gg
MPRIiPC  7710241242 4670        4910iS                        FLD       143 648 gg
                 1                                              D
BAD iPC  7710241654 4730        4950iS                        FLD       315 649 gg
BOO iPC  7710241654 4850        5150iS                        FLD       265 649 gg
BUA iPC  7710241654 4840        5120iS                        FLD       305 649 gg
COLIeP   7710241654 4860        5170iS                        FLD           649 gg
RCL eP   7710241654 5430        6220eS                        FLD       255 649 gg
                 1                                              D
BOO eP   7710241708 2300        2370iS                        FL         60 650 gg
                 1                                               
BOO eP   7710241815 5770        5860iS                        FL         80 651 gg
                 1                                               
MPRIiPC  7710250235 0960        1090iS                        FLD       292 652 gg
BOO iPC  7710250235 1000        1170iS                        FLD       251 652 gg
BUA iPC  7710250235 1050        1290iS                        FLD       256 652 gg
BAD iPD  7710250235 1140        1470iS                        FLD       297 652 gg
RCL eP   7710250235 1330        1830iS                        FLD       247 652 gg
                 1                                              D
MPRIiPC  7710250725 2420        2550iS                        FLD        93 653 gg
BOO iPC  7710250725 2460        2630iS                        FLD        85 653 gg
BUA iPC  7710250725 2570        2770iS                        FLD        65 653 gg
                 1                                              D
BOO eP   7710250826 0580         660iS                        FL        100 654 gg
                 1                                               
BOO iPD  7710251149 4170        4260iS                        FLD        74 655 gg
BAD eP   7710251149 4260        4440iS                        FLD        76 655 gg
BUA iPD  7710251149 4290        4480iS                        FLD        61 655 gg
MPRIeP   7710251149 4320        4550iS                        FLD        74 655 gg
                 1                                              D
BOO iPC  7710251244 4980        5080iS                        FLD        83 656 gg
MPRIeP   7710251244 5060        5210iS                        FLD        73 656 gg
BUA eP   7710251244 5130        5300iS                        FLD        66 656 gg
BAD eP   7710251244 5150        5380iS                        FLD        74 656 gg
                 1                                              D
BOO iPD  7710252002 4220        4310iS                        FLD        75 657 gg
BUA eP   7710252002 4340        4520iS                        FLD        46 657 gg
MPRIeP   7710252002 4320        4530iS                        FLD        55 657 gg
                 1                                              D
BOO iPD  7710252041 5260        5330iS                        FL         50 658 gg
                 1                                               
BOO iPC  7710260146 0040         120iS                        FLD        95 659 gg
BUA iPD  7710260146 0120         280iS                        FLD        71 659 gg
MPRIeP   7710260146 0160         340iS                        FLD        81 659 gg
BAD eP   7710260146 0190         400iS                        FLD        68 659 gg
                 1                                              D
BOO iPC  7710260838 0810         890iS                        FL         60 660 gg
                 1                                               
MPRIiPC  7710261831 5790        5920iS                        FLD       185 661 gg
BOO iPD  7710261831 5850        6060iS                        FLD       125 661 gg
BUA eP   7710261831 5920        6190iS                        FLD       150 661 gg
BAD iPC  7710261832 0020         380iS                        FLD       143 661 gg
RCL eP   7710261832 0140         580iS                        FLD       158 661 gg
                 1                                              D
BOO iPD  7710261954 3230        3300iS                        FL         50 662 gg
                 1                                               
BOO iPD  7710262005 4980        5040iS                        FL         60 663 gg
                 1                                               
BAD iPC  7710262328 3900        4030iS                        FLD       207 664 gg
BUA eP   7710262328 4020        4270iS                        FLD       145 664 gg
BOO iPC  7710262328 4060        4330iS                        FLD       166 664 gg
MPRIeP   7710262328 4160        4550iS                        FLD       166 664 gg
                 1                                              D
BOO iPD  7710271433 4170        4260iS                        FLD       153 665 gg
BUA iPD  7710271433 4360        4630iS                        FLD       111 665 gg
BAD eP   7710271433 4410        4660iS                        FLD       111 665 gg
                 1                                              D
CEY eP   7710271640 2440        3450iS                        SLD           666 gg
LJU    4 7710271640 0000        3550iS                        SLD           666  g
TRI    4 7710271640 0000        5050iS                        SLD       650 666  g
                 1                                              D
BOO iPC  7710272208 3650        3800iS                        FLD       131 667 gg
BAD iP   7710272208 3750        4000iS                        FLD       116 667 gg
BUA iPD  7710272208 3780        4040iS                        FLD       146 667 gg
MPRIeP   7710272208 3810        4090iS                        FLD       131 667 gg
                 1                                              D
BOO eP   7710280953 3630        3740iS                        FL         40 668 gg
                 1                                               
MPRIiPC  7710281110 1260        1390iS                        FLD       143 669 gg
BOO eP   7710281110 1370        1590iS                        FLD       106 669 gg
RCL iPD  7710281110 1600        2020iS                        FLD        93 669 gg
                 1                                              D
MPRIiPC  7710281310 3540        3660iS                        FLD       130 670 gg
BOO iPC  7710281310 3610        3780iS                        FLD       141 670 gg
BUA iPD  7710281310 3670        3910iS                        FLD       115 670 gg
BAD iPC  7710281310 3780        4130iS                        FLD       120 670 gg
RCL iPC  7710281310 3920        4330iS                        FLD       167 670 gg
                 1                                              D
BOO iPD  7710281544 1600        1680iS                        FLD        71 671 gg
BUA eP   7710281544 1710        1910iS                        FLD           671 gg
MPRIeP   7710281544 1710        1910iS                        FLD        60 671 gg
                 1                                              D
BAD iPC  7710281748 4070        4230iS                        FLD       241 672 gg
BOO iPC  7710281748 4100        4300iS                        FLD       202 672 gg
BUA iPC  7710281748 4180        4410iS                        FLD       200 672 gg
MPRIiPC  7710281748 4280        4640iS                        FLD       197 672 gg
                 1                                              D
LJU iPC  7710290249 2770        3110iS                        SLD           673 gg
CEY iPD  7710290249 3220        3940iS                        SLD           673 gg
TRI eP   7710290249 3840        5050iS                        SLD      1200 673 gg
                 1                                              D
MPRIiPC  7710291447 2740        2880iS                        FLD       197 674 gg
BOO iPD  7710291447 2790        2980iS                        FLD       162 674 gg
BUA eP   7710291447 2860        3110iS                        FLD       143 674 gg
BAD eP   7710291447 2960        3310iS                        FLD       160 674 gg
RCL iPD  7710291447 3100        3570iS                        FLD       178 674 gg
                 1                                              D
BOO eP   7710291607 1640        1720iS                        FL         70 675 gg
                 1                                               
MPRIiPC  7710291930 1050        1190iS                        FLD        98 676 gg
BOO eP   7710291930 1090        1290iS                        FLD       115 676 gg
BUA eP   7710291930 1220        1470iS                        FLD       118 676 gg
BAD eP   7710291930 1280        1640iS                        FLD       116 676 gg
RCL eP   7710291930 1420        1840iS                        FLD        83 676 gg
                 1                                              D
BOO iPD  7710292142 5000        5080iS                        FL         60 677 gg
                 1                                               
MPRIiP   7710300624 3090        3230iS                        FLD       100 678 gg
BOO iPD  7710300624 3160        3340iS                        FLD       136 678 gg
BUA eP   7710300624 3230        3480iS                        FLD       141 678 gg
BAD eP   7710300624 3320        3640iS                        FLD       113 678 gg
RCL eP   7710300624 3460        3880iS                        FLD       160 678 gg
                 1                                              D
MPRIiPD  7710300645 0250         420iS                        FLD       120 679 gg
BOO eP   7710300645 0300         500iS                        FLD        91 679 gg
BUA eP   7710300645 0410         690iS                        FLD       113 679 gg
BAD eP   7710300645 0520         870iS                        FLD        96 679 gg
                 1                                              D
MPRIiPC  7710301440 2410        2560iS                        FLD        88 680 gg
BOO eP   7710301440 2440        2610iS                        FLD        80 680 gg
BUA eP   7710301440 2510        2770iS                        FLD        70 680 gg
BAD eP   7710301440 2610        2950iS                        FLD        86 680 gg
                 1                                              D
MPRIiPC  7710301631 3450        3580iS                        FLD        73 681 gg
BOO eP   7710301631 3510        3690iS                        FLD        71 681 gg
BUA eP   7710301631 3640        3900iS                        FLD        60 681 gg
                 1                                              D
BOO eP   7710301707 4990        5070iS                        FL         60 682 gg
                 1                                               
BOO iPD  7710302208 4620        4700iS                        FLD        63 683 gg
BUA eP   7710302208 4730        4910iS                        FLD        50 683 gg
MPRIeP   7710302208 4740        4910iS                        FLD        50 683 gg
                 1                                              D
MPRIiPC  7710302248 3670        3800iS                        FLD       172 684 gg
BOO iPD  7710302248 3750        3920iS                        FLD       118 684 gg
BUA eP   7710302248 3810        4040iS                        FLD       111 684 gg
BAD eP   7710302248 3920        4240iS                        FLD       111 684 gg
RCL eP   7710302248 4100        4520iS                        FLD       118 684 gg
                 1                                              D
BOO iPC  7710302354 0970        1070iS                        FLD        78 685 gg
MPRIiPC  7710302354 1070        1260iS                        FLD        55 685 gg
BUA eP   7710302354 1100        1280iS                        FLD        55 685 gg
BAD eP   7710302354 1160        1390iS                        FLD        51 685 gg
                 1                                              D
BAD iPC  7710310700 1290        1500iS                        FLD       390 686 gg
BUA eP   7710310700 1360        1650iS                        FLD       360 686 gg
MPRIiPC  7710310700 1440        1790iS                        FLD       370 686 gg
RCL iPD  7710310700 1900                                      FLD       313 686 g
                 1                                              D
LJU eP   7710312007 0950        1620iS                        SLD           687 gg
TRI    4 7710312007 0000        2200iS                        SLD       450 687  g
CEY    4 7710312007 0000        2210iS                        SLD           687  g
                 1                                              D
BOO iPC  7711010735 3880        4030iS                        FLD       160 688 gg
MPRIiPC  7711010735 3880        4030iS                        FLD       160 688 gg
BUA eP   7711010735 4010        4250iS                        FLD       140 688 gg
BAD eP   7711010735 4110        4370iS                        FLD       130 688 gg
                 1                                              D
BAD iPC  7711011135 1000        1120iS                        FLD        75 689 gg
BUA eP   7711011135 1070        1250iS                        FLD           689 gg
BOO eP   7711011135 1100        1300iS                        FLD        65 689 gg
MPRIeP   7711011135 1210        1530iS                        FLD           689 gg
                 1                                              D
BOO eP   7711011444 5180        5240iS                        FL            690 gg
                 1                                               
BOO iPD  7711011638 5490        5580eS                        FLD       100 691 gg
MPRIiP   7711011638 5580        5730iS                        FLD       100 691 gg
BUA eP   7711011638 5561        5780eS                        FLD           691 gg
                 1                                              D
BAD iPC  7711020660 0060         410iS                        FLD       100 692 gg
RCL eP   7711020660 0200         640iS                        FLD       110 692 gg
                 1                                              D
MPRIiPC  7711020917 4810        4900iS                        FLD       165 693 gg
BOO eP   7711020917 4880        5020iS                        FLD       110 693 gg
BUA eP   7711020917 4970        5210iS                        FLD       120 693 gg
BAD eP   7711020917 5060        5380iS                        FLD       120 693 gg
RCL iP   7711020917 5180        5610iS                        FLD       130 693 gg
                 1                                              D
BOO iPC  7711030100 4670        4780iS                        FLD        80 694 gg
MPRIeP   7711030100 4740        4930iS                        FLD           694 gg
BUA eP   7711030100 4810        5070iS                        FLD           694 gg
BAD eP   7711030100 4870        5170iS                        FLD           694 gg
                 1                                              D
BOO iPD  7711031055 4640        4700iS                        FLD       100 695 gg
BUA eP   7711031055 4740        4920iS                        FLD           695 gg
BAD eP   7711031055 4800        5010iS                        FLD           695 gg
                 1                                              D
BOO eP   7711031117 1960        2020iS                        FL            696 gg
                 1                                               
BOO iPD  7711031440 0060         260iS                        FLD       100 697 gg
BUA eP   7711031440 0180         450iS                        FLD       105 697 gg
BAD eP   7711031440 0250         570iS                        FLD       110 697 gg
RCL iPC  7711031440 0370         790iS                        FLD       140 697 gg
                 1                                              D
MPRIiPC  7711032109 3030        3180iS                        FLD       210 698 gg
BOO iPD  7711032109 3090        3280iS                        FLD       180 698 gg
BUA eP   7711032109 3190        3480iS                        FLD       180 698 gg
BAD eP   7711032109 3290        3610iS                        FLD       185 698 gg
RCL iPD  7711032109 3390        3820iS                        FLD       170 698 gg
                 1                                              D
BOO eP   7711040212 4770        4840iS                        FLD       100 699 gg
BAD eP   7711040212 4900        5080iS                        FLD        70 699 gg
BUA eP   7711040212 4900        5090iS                        FLD        80 699 gg
                 1                                              D
BOO eP   7711040314 3680        3720iS                        FL            700 gg
                 1                                               
MPRIiPC  7711040406 5310        5440iS                        FLD       175 701 gg
BOO iPD  7711040406 5380        5570iS                        FLD       170 701 gg
BUA eP   7711040406 5450        5720iS                        FLD       175 701 gg
BAD eP   7711040406 5550        5880iS                        FLD       165 701 gg
RCL eP   7711040406 5670        6120iS                        FLD       155 701 gg
                 1                                              D
BOO eP   7711040424 5420        5450iS                        FL            702 gg
                 1                                               
BOO iP   7711040540 3080        3150iS                        FL            703 gg
                 1                                               
BAD iPC  7711040615 4830        4990iS                        FLD        70 704 gg
BOO eP   7711040615 4930        5140iS                        FLD        65 704 gg
BUA    4 7711040615 0000        5240iS                        FLD           704  g
MPRIeP   7711040615 5080        5480iS                        FLD           704 gg
                 1                                              D
MPRIiP+  7711040629 5600        5740iS                        FLD           705 gg
BOO eP   7711040629 5650        5840iS                        FLD           705 gg
BUA eP   7711040629 5760        6000iS                        FLD       145 705 gg
BAD eP   7711040629 5870        6190iS                        FLD           705 gg
RCL eP   7711040630 0000        6450iS                        FLD           705 gg
                 1                                              D
BOO iPC  7711040712 4860        4950iS                        FLD       100 706 gg
BUA eP   7711040712 4950        5120iS                        FLD       100 706 gg
MPRIiPC  7711040712 5000        5170iS                        FLD       100 706 gg
BAD eP   7711040712 5040        5240iS                        FLD           706 gg
                 1                                              D
BAD eP   7711040737 1830        2010iS                        FLD       105 707 gg
BOO iPC  7711040737 1850        2050iS                        FLD        90 707 gg
BUA eP   7711040737 1950        2220iS                        FLD        50 707 gg
                 1                                              D
BOO eP   7711050201 5540        5610iS                        FLD           708 gg
MPRIeP   7711050201 5650        5810iS                        FLD           708 gg
BUA eP   7711050201 5680        5870iS                        FLD       121 708 gg
BAD eP   7711050201 5760        5990iS                        FLD           708 gg
                 1                                              D
BOO eP   7711050237 2250        2310iS                        FL            709 gg
                 1                                               
BOO eP   7711050350 3380        3420iS                        FL            710 gg
                 1                                               
MPRIiPC  7711050646 0100         230iS                        FLD       120 711 gg
BOO eP   7711050646 0150         320iS                        FLD       130 711 gg
BUA eP   7711050646 0230         470iS                        FLD           711 gg
BAD eP   7711050646 0340         640iS                        FLD           711 gg
                 1                                              D
MPRIiPC  7711051241 4430        4580iS                        FLD       150 712 gg
BOO iPC  7711051241 4440        4620iS                        FLD       110 712 gg
BUA iPD  7711051241 4530        4760iS                        FLD       150 712 gg
BAD iP+  7711051241 4630        4970iS                        FLD       165 712 gg
RCL eP   7711051241 4840        5280iS                        FLD           712 gg
                 1                                              D
BOO iPD  7711051352 1740        1910iS                        FLD        85 713 gg
BAD iP   7711051352 1820        2080iS                        FLD        90 713 gg
BUA iP+  7711051352 1870        2170iS                        FLD        95 713 gg
MPRIiP+  7711051352 1920        2220iS                        FLD        90 713 gg
                 1                                              D
MPRIiPC  7711051859 3150        3300iS                        FLD       210 714 gg
BOO iPD  7711051859 3180        3350iS                        FLD       185 714 gg
BUA eP   7711051859 3260        3510iS                        FLD       180 714 gg
BAD eP   7711051859 3350        3690iS                        FLD       180 714 gg
RCL iPC  7711051859 3520        3990iS                        FLD       180 714 gg
COLIeP   7711051859 3630        4180iS                        FLD           714 gg
                 1                                              D
BOO iPD  7711060621 4710        4830iS                        FLD        75 715 gg
MPRIiPC  7711060621 4870        5130iS                        FLD        70 715 gg
BUA eP   7711060621 4910        5150iS                        FLD        50 715 gg
BAD iPC  7711060621 4920        5160iS                        FLD        60 715 gg
                 1                                              D
BOO eP   7711060834 2350        2500iS                        FLD        60 716 gg
BUA iPC  7711060834 2380        2570iS                        FLD        55 716 gg
MPRIiPC  7711060834 2390        2570iS                        FLD        55 716 gg
BAD eP   7711060834 2450        2690iS                        FLD        60 716 gg
                 1                                              D
BOO eP   7711070419 5870        5890iS                        FL            717 gg
                 1                                               
BOO iP   7711071758 2000        2070iS                        FL            718 gg
                 1                                               
MPRIiPC  7711071929 4940        5070iS                        FLD       140 719 gg
BOO iPD  7711071929 4960        5110iS                        FLD       110 719 gg
BUA eP   7711071929 5030        5260iS                        FLD       130 719 gg
BAD iPD  7711071929 5110        5430iS                        FLD       125 719 gg
RCL iP   7711071929 5340        5740iS                        FLD       130 719 gg
                 1                                              D
BAD iPC  7711072052 0960        1060iS                        FLD       170 720 gg
BOO eP   7711072052 1070        1260iS                        FLD       125 720 gg
BUA iPD  7711072052 1050        1260iS                        FLD       125 720 gg
COLIeP   7711072052 1180        1460iS                        FLD           720 gg
MPRIeP   7711072052 1190        1500iS                        FLD       145 720 gg
                 1                                              D
MPRIiPC  7711072323 1330        1440iS                        FLD           721 gg
BOO iPC  7711072323 1390        1570iS                        FLD        90 721 gg
BUA eP   7711072323 1450        1680iS                        FLD           721 gg
BAD    4 7711072323 0000        1850iS                        FLD           721  g
                 1                                              D
BOO iPC  7711082211 0640         770iS                        FLD        80 722 gg
MPRIeP   7711082211 0690         860iS                        FLD        80 722 gg
BUA eP   7711082211 0770        1060iS                        FLD           722 gg
BAD    4 7711082211 0000        1200iS                        FLD           722  g
                 1                                              D
BOO eP   7711082322 1720        1760iS                        FL            723 gg
                 1                                               
BOO iPD  7711090902 2650        2750iS                        FLD        85 724 gg
BAD iPD  7711090902 2700        2840iS                        FLD        80 724 gg
BUA eP   7711090902 2720        2880eS                        FLD        60 724 gg
                 1                                              D
BAD iPC  7711090959 2640        2820iS                        FL            725 gg
BOO iPC  7711090959 2650        2830iS                        FL            725 gg
                 1                                               
MPRIiPC  7711091402 4420        4550iS                        FLD        70 726 gg
BOO iPD  7711091402 4480        4670iS                        FLD        66 726 gg
BUA eP   7711091402 4540        4810iS                        FLD           726 gg
BAD    4 7711091402 0000        4960iS                        FLD           726  g
                 1                                              D
MPRIiPC  7711092021 1860        1990iS                        FLD        70 727 gg
BOO iPC  7711092021 1910        2080iS                        FLD        65 727 gg
BUA eP   7711092021 1980        2220iS                        FLD        50 727 gg
BAD eP   7711092021 2080        2400iS                        FLD        70 727 gg
                 1                                              D
MPRIiPC  7711092338 4620        4820iS                        FLD        75 728 gg
BOO iPC  7711092338 4670        4880iS                        FLD        65 728 gg
BUA eP   7711092338 4800        5050iS                        FLD        95 728 gg
BAD eP   7711092338 4900        5250iS                        FLD        85 728 gg
                 1                                              D
BOO iPC  7711100026 5150        5260iS                        FLD       180 729 gg
MPRIiPD  7711100026 5220        5400iS                        FLD       150 729 gg
BUA iPD  7711100026 5290        5540iS                        FLD       140 729 gg
BAD iPD  7711100026 5370        5670iS                        FLD       155 729 gg
                 1                                              D
BOO iPC  7711100912 3020        3110iS                        FL            730 gg
                 1                                               
BOO iPC  7711101902 0410         480iS                        FLD        95 731 gg
BUA iP+  7711101902 0530         700iS                        FLD        85 731 gg
BAD eP   7711101902 0600         780iS                        FLD        75 731 gg
                 1                                              D
BOO eP   7711110256 3870        3950iS                        FLD        80 732 gg
BAD eP   7711110256 4030        4260iS                        FLD           732 gg
BUA eP   7711110256 4040        4280iS                        FLD           732 gg
                 1                                              D
BOO iPD  7711110531 4350        4450iS                        FLD        90 733 gg
BAD eP   7711110531 4440        4620iS                        FLD           733 gg
BUA eP   7711110531 4450        4650iS                        FLD           733 gg
                 1                                              D
BOO iPC  7711110652 0670         800iS                        FLD       140 734 gg
BAD iP+  7711110652 0780        1020iS                        FLD       130 734 gg
BUA iPD  7711110652 0800        1070iS                        FLD       130 734 gg
                 1                                              D
BOO eP   7711111416 1450        1540iS                        FL            735 gg
                 1                                               
BOO iPD  7711120527 5850        5940iS                        FL            736 gg
                 1                                               
BOO iPC  7711121020 0950        1050iS                        FLD           737 gg
BUA eP 3 7711121020 1060        1230iS                        FLD        90 737 gg
BAD eP   7711121020 1110        1320iS                        FLD           737 gg
                 1                                              D
BOO iPC  7711121106 1660        1870iS                        FLD       115 738 gg
MPRIiPC  7711121106 1670        1870iS                        FLD       160 738 gg
BUA iPC  7711121106 1740        2000iS                        FLD       110 738 gg
BAD eP   7711121106 1810        2120iS                        FLD       105 738 gg
                 1                                              D
BOO iPD  7711122353 0520         620iS                        FLD        80 739 gg
BUA eP   7711122353 0600         790iS                        FLD           739 gg
BAD eP   7711122353 0650         890iS                        FLD           739 gg
                 1                                              D
BOO iPD  7711130017 5420        5530iS                        FLD           740 gg
BUA eP 3 7711130017 5560        5740iS                        FLD       105 740 gg
BAD eP 3 7711130017 5620        5810iS                        FLD           740 gg
                 1                                              D
BOO iPC  7711130028 1160        1270iS                        FL            741 gg
                 1                                               
BOO iPD  7711131018 0430         550iS                        FLD       210 742 gg
MPRIiPD  7711131018 0530         710iS                        FLD       160 742 gg
BUA iPD  7711131018 0560         780iS                        FLD       165 742 gg
BAD eP   7711131018 0640         900iS                        FLD       190 742 gg
                 1                                              D
BOO iPD  7711140037 0190         300iS                        FLD           743 gg
MPRIeP 3 7711140037 0290         480iS 3                      FLD           743 gg
BUA eP 3 7711140037 0320         510iS                        FLD           743 gg
BAD eP 3 7711140037 0360         580iS                        FLD        95 743 gg
                 1                                              D
BOO iPC  7711140200 0170         280iS                        FLD           744 gg
MPRIeP 3 7711140200 0270         460iS                        FLD           744 gg
BUA eP 3 7711140200 0300         500iS                        FLD           744 gg
BAD eP 3 7711140200 0330         560iS                        FLD       110 744 gg
                 1                                              D
BOO iPC  7711140204 0380         500iS                        FLD       440 745 gg
BUA iPD  7711140204 0470         660iS                        FLD       420 745 gg
MPRIiP   7711140204 0480         670iS                        FLD       545 745 gg
BAD iPD  7711140204 0530         770iS                        FLD       495 745 gg
COLIeP   7711140204 0800        1290iS 3                      FLD       265 745 gg
UDI iP   7711140204 0790                                      FLD           745 g
RCL iP   7711140204 0940        1500iS                        FLD       410 745 gg
                 1                                              D
BOO eP 3 7711141015 3230        3300iS                        FL            746 gg
                 1                                               
BOO iPC  7711141843 3740        3880iS                        FLD       140 747 gg
BAD iP-  7711141843 3880        4110iS                        FLD       155 747 gg
BUA iPD  7711141843 3870        4110iS                        FLD       140 747 gg
MPRIiPC  7711141843 3940        4230iS                        FLD       150 747 gg
COLIeP   7711141843 4140        4600eS                        FLD           747 gg
                 1                                              D
BOO eP 3 7711150034 2860        2930iS                        FL            748 gg
                 1                                               
BOO iPC  7711152116 0750         870iS                        FLD           749 gg
BAD iPD  7711152116 0840        1080iS                        FLD           749 gg
BUA eP 2 7711152116 0890        1190iS                        FLD       115 749 gg
                 1                                              D
MPRIiPC  7711152238 0490         620iS                        FLD       135 750 gg
BOO iPD  7711152238 0520         680iS                        FLD        80 750 gg
BUA eP 3 7711152238 0620         840iS                        FLD           750 gg
BAD iPC  7711152238 0730        1020iS                        FLD       100 750 gg
RCL iPC  7711152238 0870        1260iS                        FLD       100 750 gg
                 1                                              D
BUA eP 3 7711160013 1840        1980iS                        FL            751 gg
                 1                                               
BOO iPC  7711160303 4270        4350iS                        FLD       100 752 gg
BAD iPD  7711160303 4400        4600iS                        FLD        80 752 gg
BUA eP   7711160303 4440        4690iS                        FLD           752 gg
MPRIeP   7711160303 4480        4710iS                        FLD        55 752 gg
                 1                                              D
BOO iPC  7711161222 2560        2710iS                        FLD        80 753 gg
BUA eP   7711161222 2630        2840iS                        FLD           753 gg
BAD eP   7711161222 2670        2920iS                        FLD           753 gg
                 1                                              D
BOO iPC  7711162316 2880        3030iS                        FLD        80 754 gg
BAD    4 7711162316 0000        3220iS                        FLD           754  g
BUA iPC  7711162316 2990        3250iS                        FLD        60 754 gg
COLIeP   7711162316 3200        3620iS                        FLD           754 gg
                 1                                              D
BOO iPD  7711170032 1390        1470eS                        FLD       260 755 gg
BUA iPD  7711170032 1540        1770iS                        FLD       255 755 gg
BAD iPD  7711170032 1530        1750iS                        FLD       275 755 gg
COLIeP   7711170032 1800        2260iS                        FLD           755 gg
                 1                                              D
BOO eP   7711170210 1890        1970iS                        FL            756 gg
MPRIiPD  7711170210 1970        2150iS                        FL            756 gg
                 1                                               
BOO iPC  7711171034 4620        4710iS                        FLD           757 gg
MPRIeP 3 7711171034 4720        4890iS                        FLD           757 gg
BUA eP 3 7711171034 4730        4920iS                        FLD           757 gg
BAD eP 3 7711171034 4800        5030iS                        FLD        85 757 gg
                 1                                              D
BAD iPD  7711171101 3540        3610iS                        FLD       185 758 gg
BUA eP   7711171101 3590        3720iS                        FLD       155 758 gg
BOO eP   7711171101 3720        3940iS                        FLD       130 758 gg
COLIiPD  7711171101 3800        4030iS                        FLD           758 gg
MPRIiPD  7711171101 3850        4100iS                        FLD       155 758 gg
                 1                                              D
MPRIiPC  7711172042 5690        5860iS                        FLD        90 759 gg
BOO iPC  7711172042 5700        5880iS                        FLD        80 759 gg
BUA eP   7711172042 5790        6070iS                        FLD           759 gg
BAD    4 7711172042 0000        6240iS                        FLD           759  g
                 1                                              D
BOO iPD  7711172122 1950        2160iS                        FLD        60 760 gg
BUA iPC  7711172122 2100        2410iS                        FLD        65 760 gg
BAD eP 3 7711172122 2190        2520iS                        FLD        80 760 gg
                 1                                              D
BOO iPC  7711180403 5800        6110iS                        FL        100 761 gg
MPRIiPC  7711180403 5810        6120iS                        FL        110 761 gg
                 1                                               
BOO iPD  7711181123 2110        2180iS                        FL            762 gg
                 1                                               
BAD iPC  7711181544 4830        4990iS                        FLD           763 gg
BOO iPC  7711181544 4850        5030iS                        FLD           763 gg
BUA iPC3 7711181544 4870        5080iS                        FLD        96 763 gg
                 1                                              D
BOO iPD  7711182035 5890        5960iS                        FL            764 gg
MPRIeP   7711182036 0010         170iS                        FL            764 gg
                 1                                               
MPRIiPC  7711190257 2050        2180iS                        FLD       305 765 gg
BOO iPD  7711190257 2090        2260iS                        FLD       265 765 gg
BUA iPD  7711190257 2150        2380iS                        FLD       290 765 gg
BAD iPD  7711190257 2240        2580iS                        FLD       310 765 gg
COLIiPC  7711190257 2490        3030iS                        FLD           765 gg
                 1                                              D
BOO iPD  7711191507 5510        5590iS                        FL         70 766 gg
                 1                                               
BHG iPC  7711192141 5860        6400iS                        OLD           767 gg
MOA iP   7711192142 1200        2700iS                        OLD           767 gg
KMR iPD  7711192142 1280        2900iS                        OLD           767 gg
BOO eP+  7711192142 1260        2800iS                        OLD           767 gg
MPRIeP+  7711192142 1360        3010iS                        OLD       635 767 gg
BUA iPD  7711192142 1470        3170iS                        OLD           767 gg
GAP iP   7711192142 1620                                      OLD           767 g
UDI eP   7711192142 1700        3820iS                        OLD       635 767 gg
FUR iPD  7711192142 1700        3700iS                        OLD           767 gg
OGA iPC  7711192142 1700                                      OLD           767 g
LJU    4 7711192142 0000        4840iS                        OLD           767  g
WET iPD  7711192142 2200                                      OLD           767 g
TRI iPC  7711192142 2450        4800iS                        OLD           767 gg
KHC iPD  7711192142 2280        4900eS                        OLD           767 gg
                 1                                              D
BHG iPD  7711192344 3340                                      OLD           768 g
MOA eP   7711192344 4650        6200eS                        OLD           768 gg
KMR iPC  7711192344 4730        6200eS                        OLD           768 gg
BOO iPD  7711192344 4730        6250iS                        OLD           768 gg
MPRIeP+  7711192344 4800        6460iS                        OLD           768 gg
BAD iPD  7711192344 4900        6540iS                        OLD       470 768 gg
BUA eP-  7711192344 4910        6590iS                        OLD           768 gg
GAP iPD  7711192344 5080        7000iS                        OLD           768 gg
UDI eP   7711192344 5200        7160iS                        OLD           768 gg
FUR iPC  7711192344 5140                                      OLD           768 g
OGA iPD  7711192344 5140                                      OLD           768 g
LJU    4 7711192345 0000        2080iS                        OLD           768  g
WET iPD  7711192344 5660                                      OLD           768 g
TRI eP   7711192344 5930        8260iS                        OLD           768 gg
KHC iPD  7711192344 5750        8400eS                        OLD           768 gg
                 1                                              D
BOO iPC  7711200519 2450        2560iS                        FLD        60 769 gg
BAD iPC  7711200519 2500        2690iS                        FLD        65 769 gg
BUA iP-  7711200519 2540        2740iS                        FLD        60 769 gg
MPRIiPC  7711200519 2650        2910iS                        FLD           769 gg
                 1                                              D
BOO iPD  7711200717 0810         880iS                        FLD           770 gg
BUA eP   7711200717 0910        1070iS                        FLD        80 770 gg
MPRIeP   7711200717 0930        1090iS                        FLD           770 gg
                 1                                              D
BOO iPC  7711201004 0890        1020iS                        FLD        85 771 gg
BAD iPC  7711201004 0940        1120iS                        FLD        90 771 gg
BUA iPC  7711201004 0980        1180iS                        FLD        80 771 gg
                 1                                              D
MPRIiPC  7711201112 5600        5770iS                        FLD       225 772 gg
BOO iPD  7711201112 5700        5880iS                        FLD       150 772 gg
BUA iPC  7711201112 5770        6050iS                        FLD       155 772 gg
BAD iPC  7711201112 5860        6210iS                        FLD       160 772 gg
RCL iP+  7711201113 0030         440iS                        FLD       165 772 gg
COLIiPC  7711201113 0090         630iS                        FLD           772 gg
                 1                                              D
BOO iPC  7711201513 0100         300iS                        FLD       180 773 gg
BAD iPD  7711201513 0180         410iS                        FLD       125 773 gg
BUA iP 3 7711201513 0170         410iS                        FLD       150 773 gg
