MODEL,WEIGHT,station,PHASE,THRESHOLD,timestamp,prob
EQTransformer,original,GORS,S,0.2,2023-06-28T08:34:02.500000Z,2
EQTransformer,original,GORS,S,0.2,2023-06-28T21:01:28.200000Z,2
EQTransformer,original,GORS,S,0.2,2023-06-29T11:00:21.100000Z,3
EQTransformer,original,GORS,P,0.2,2023-06-29T19:53:01.240000Z,0
EQTransformer,original,GORS,S,0.2,2023-06-29T19:53:47.600000Z,2
EQTransformer,original,KOSI,P,0.2,2023-06-01T14:59:53.490000Z,0
EQTransformer,original,KOSI,P,0.2,2023-06-08T15:19:20.880000Z,1
EQTransformer,original,KOSI,P,0.2,2023-06-09T14:19:20.990000Z,0
EQTransformer,original,LUSI,P,0.2,2023-06-01T14:59:51.320000Z,0
EQTransformer,original,LUSI,S,0.2,2023-06-03T05:18:43.710000Z,2
EQTransformer,original,LUSI,P,0.2,2023-06-09T10:13:15.370000Z,2
EQTransformer,original,LUSI,S,0.2,2023-06-09T10:13:21.800000Z,2
EQTransformer,original,LUSI,P,0.2,2023-06-14T10:04:59.190000Z,0
EQTransformer,original,LUSI,S,0.2,2023-06-27T01:38:36.160000Z,2
EQTransformer,original,LUSI,P,0.2,2023-06-29T15:06:35.600000Z,1
EQTransformer,original,LUSI,P,0.2,2023-06-29T15:17:45.080000Z,0
EQTransformer,original,LUSI,P,0.2,2023-06-29T15:23:17.110000Z,1
EQTransformer,original,LUSI,P,0.2,2023-06-29T15:32:52.180000Z,0
EQTransformer,original,LUSI,P,0.2,2023-06-29T15:33:20.530000Z,0
EQTransformer,original,LUSI,S,0.2,2023-06-30T06:27:23.080000Z,2
EQTransformer,original,MABI,P,0.2,2023-06-03T05:18:38.420000Z,3
EQTransformer,original,MABI,P,0.2,2023-06-14T10:05:03.000000Z,2
EQTransformer,original,MABI,P,0.2,2023-06-27T10:17:25.130000Z,0
EQTransformer,original,MABI,S,0.2,2023-06-27T10:17:31.310000Z,2
EQTransformer,original,MAGA,P,0.2,2023-06-02T02:18:28.880000Z,3
EQTransformer,original,MAGA,S,0.2,2023-06-02T02:18:32.910000Z,2
EQTransformer,original,MAGA,P,0.2,2023-06-08T16:02:04.490000Z,2
EQTransformer,original,MAGA,S,0.2,2023-06-09T10:13:16.880000Z,3
EQTransformer,original,MAGA,S,0.2,2023-06-13T17:17:19.800000Z,2
EQTransformer,original,MAGA,S,0.2,2023-06-27T01:38:33.750000Z,3
EQTransformer,original,MARN,P,0.2,2023-06-09T10:13:12.650000Z,2
EQTransformer,original,MARN,S,0.2,2023-06-09T10:13:17.090000Z,3
EQTransformer,original,MARN,S,0.2,2023-06-13T17:17:16.830000Z,3
EQTransformer,original,MARN,S,0.2,2023-06-27T01:38:26.040000Z,3
EQTransformer,original,MLN,P,0.2,2023-06-01T09:28:02.560000Z,2
EQTransformer,original,MLN,S,0.2,2023-06-01T09:29:03.500000Z,2
EQTransformer,original,MLN,P,0.2,2023-06-01T09:53:31.780000Z,2
EQTransformer,original,MLN,S,0.2,2023-06-01T09:53:34.290000Z,2
EQTransformer,original,MLN,P,0.2,2023-06-04T03:09:47.040000Z,2
EQTransformer,original,MLN,S,0.2,2023-06-04T03:09:50.090000Z,3
EQTransformer,original,MLN,S,0.2,2023-06-05T21:00:27.800000Z,1
EQTransformer,original,MLN,S,0.2,2023-06-11T21:30:33.870000Z,2
EQTransformer,original,MLN,P,0.2,2023-06-22T05:17:55.900000Z,2
EQTransformer,original,MLN,S,0.2,2023-06-22T05:17:58.930000Z,0
EQTransformer,original,MLN,P,0.2,2023-06-22T14:59:50.140000Z,0
EQTransformer,original,MLN,S,0.2,2023-06-22T14:59:53.220000Z,2
EQTransformer,original,MLN,S,0.2,2023-06-23T05:21:56.500000Z,3
EQTransformer,original,MLN,S,0.2,2023-06-24T12:58:03.220000Z,3
EQTransformer,original,MOSI,P,0.2,2023-06-04T02:28:46.420000Z,2
EQTransformer,original,MOSI,S,0.2,2023-06-04T02:28:50.540000Z,2
EQTransformer,original,MPRI,S,0.2,2023-06-13T06:31:24.050000Z,3
EQTransformer,original,MPRI,P,0.2,2023-06-19T00:23:31.530000Z,0
EQTransformer,original,MPRI,S,0.2,2023-06-19T00:23:34.080000Z,3
EQTransformer,original,MPRI,P,0.2,2023-06-19T22:04:27.230000Z,2
EQTransformer,original,MPRI,S,0.2,2023-06-19T22:04:34.150000Z,3
EQTransformer,original,MYKA,P,0.2,2023-06-18T12:07:44.130000Z,2
EQTransformer,original,MYKA,S,0.2,2023-06-18T12:07:48.050000Z,4
EQTransformer,original,OZOL,P,0.2,2023-06-14T10:04:58.270000Z,0
EQTransformer,original,OZOL,P,0.2,2023-06-26T10:05:10.930000Z,1
EQTransformer,original,PANI,S,0.2,2023-06-05T21:00:29.360000Z,3
EQTransformer,original,PANI,P,0.2,2023-06-14T10:35:33.090000Z,0
EQTransformer,original,PANI,P,0.2,2023-06-23T05:22:02.250000Z,2
EQTransformer,original,PANI,S,0.2,2023-06-23T05:22:12.380000Z,3
EQTransformer,original,PANI,S,0.2,2023-06-27T01:38:37.510000Z,3
EQTransformer,original,PANI,P,0.2,2023-06-29T15:08:51.830000Z,0
EQTransformer,original,PANI,P,0.2,2023-06-29T15:32:50.110000Z,0
EQTransformer,original,PANI,P,0.2,2023-06-30T06:27:19.920000Z,2
EQTransformer,original,PANI,S,0.2,2023-06-30T06:27:31.240000Z,3
EQTransformer,original,PLRO,P,0.2,2023-06-03T16:54:16.640000Z,1
EQTransformer,original,PLRO,S,0.2,2023-06-05T21:00:17.470000Z,2
EQTransformer,original,PLRO,P,0.2,2023-06-06T00:55:24.550000Z,2
EQTransformer,original,PLRO,S,0.2,2023-06-06T00:55:27.410000Z,0
EQTransformer,original,PLRO,S,0.2,2023-06-13T06:31:20.840000Z,0
EQTransformer,original,PLRO,P,0.2,2023-06-19T12:49:49.370000Z,2
EQTransformer,original,PLRO,S,0.2,2023-06-19T12:49:54.930000Z,3
EQTransformer,original,PLRO,S,0.2,2023-06-19T22:04:31.750000Z,2
EQTransformer,original,PLRO,S,0.2,2023-06-19T23:49:17.350000Z,2
EQTransformer,original,PLRO,S,0.2,2023-06-22T13:30:23.350000Z,2
EQTransformer,original,PLRO,P,0.2,2023-06-28T01:24:26.000000Z,2
EQTransformer,original,PLRO,S,0.2,2023-06-28T01:24:29.430000Z,1
EQTransformer,original,PLRO,P,0.2,2023-06-28T08:33:02.210000Z,2
EQTransformer,original,PLRO,S,0.2,2023-06-28T08:34:30.300000Z,0
EQTransformer,original,POLC,P,0.2,2023-06-01T09:27:59.230000Z,0
EQTransformer,original,POLC,S,0.2,2023-06-01T09:28:00.770000Z,2
EQTransformer,original,POLC,P,0.2,2023-06-01T09:53:32.040000Z,2
EQTransformer,original,POLC,S,0.2,2023-06-01T09:53:35.700000Z,2
EQTransformer,original,POLC,S,0.2,2023-06-05T21:00:58.300000Z,2
EQTransformer,original,POLC,P,0.2,2023-06-23T05:27:54.410000Z,2
EQTransformer,original,POLC,S,0.2,2023-06-23T05:27:56.530000Z,2
EQTransformer,original,POLC,S,0.2,2023-06-24T12:57:59.790000Z,2
EQTransformer,original,PRED,P,0.2,2023-06-03T08:29:32.220000Z,0
EQTransformer,original,PRED,S,0.2,2023-06-03T08:29:36.470000Z,0
EQTransformer,original,PRED,P,0.2,2023-06-09T00:43:26.520000Z,2
EQTransformer,original,PRED,S,0.2,2023-06-09T00:43:28.800000Z,2
EQTransformer,original,PRED,P,0.2,2023-06-26T15:55:35.340000Z,2
EQTransformer,original,PRED,S,0.2,2023-06-26T15:55:39.280000Z,2
EQTransformer,original,PRED,S,0.2,2023-06-28T21:00:45.400000Z,2
EQTransformer,original,PRED,P,0.2,2023-06-29T19:52:59.600000Z,2
EQTransformer,original,PTCC,P,0.2,2023-06-03T08:29:34.150000Z,2
EQTransformer,original,PTCC,S,0.2,2023-06-03T08:29:39.770000Z,0
EQTransformer,original,PTCC,S,0.2,2023-06-05T21:00:18.850000Z,2
EQTransformer,original,PTCC,P,0.2,2023-06-06T00:55:24.820000Z,1
EQTransformer,original,PTCC,S,0.2,2023-06-06T00:55:28.020000Z,2
EQTransformer,original,PTCC,S,0.2,2023-06-11T21:30:34.800000Z,2
EQTransformer,original,PTCC,P,0.2,2023-06-14T06:29:26.910000Z,0
EQTransformer,original,PTCC,S,0.2,2023-06-14T06:29:31.830000Z,2
EQTransformer,original,PTCC,P,0.2,2023-06-23T05:22:02.880000Z,3
EQTransformer,original,PTCC,P,0.2,2023-06-28T01:24:26.620000Z,0
EQTransformer,original,PTCC,S,0.2,2023-06-28T01:24:30.430000Z,3
EQTransformer,original,PTCC,S,0.2,2023-06-28T21:01:26.100000Z,2
EQTransformer,original,PURA,S,0.2,2023-06-05T21:01:28.000000Z,2
EQTransformer,original,PURA,P,0.2,2023-06-06T00:55:25.550000Z,2
EQTransformer,original,PURA,S,0.2,2023-06-06T00:55:29.450000Z,2
EQTransformer,original,PURA,S,0.2,2023-06-11T21:30:30.530000Z,2
EQTransformer,original,PURA,S,0.2,2023-06-12T19:20:08.500000Z,3
EQTransformer,original,PURA,P,0.2,2023-06-22T13:30:15.450000Z,2
EQTransformer,original,PURA,S,0.2,2023-06-22T13:30:17.490000Z,2
EQTransformer,original,PURA,P,0.2,2023-06-22T14:59:49.210000Z,2
EQTransformer,original,PURA,S,0.2,2023-06-22T14:59:51.190000Z,2
EQTransformer,original,PURA,P,0.2,2023-06-22T18:52:26.570000Z,2
EQTransformer,original,PURA,S,0.2,2023-06-22T18:52:29.700000Z,2
EQTransformer,original,RAVA,S,0.2,2023-06-27T01:38:55.500000Z,2
EQTransformer,original,ROBS,P,0.2,2023-06-01T19:08:25.870000Z,1
EQTransformer,original,ROBS,S,0.2,2023-06-01T19:08:29.520000Z,2
EQTransformer,original,ROBS,P,0.2,2023-06-03T08:29:31.380000Z,2
EQTransformer,original,ROBS,S,0.2,2023-06-03T08:29:34.630000Z,2
EQTransformer,original,ROBS,S,0.2,2023-06-04T00:04:08.400000Z,2
EQTransformer,original,ROBS,P,0.2,2023-06-09T11:33:46.050000Z,0
EQTransformer,original,ROBS,S,0.2,2023-06-28T21:01:09.300000Z,0
EQTransformer,original,ROBS,P,0.2,2023-06-30T11:59:32.590000Z,2
EQTransformer,original,RONC,P,0.2,2023-06-02T02:18:29.060000Z,2
EQTransformer,original,RONC,S,0.2,2023-06-02T02:18:32.300000Z,2
EQTransformer,original,RONC,P,0.2,2023-06-09T14:19:21.500000Z,2
EQTransformer,original,RONC,S,0.2,2023-06-09T14:19:27.160000Z,2
EQTransformer,original,RONC,S,0.2,2023-06-13T17:17:25.900000Z,3
EQTransformer,original,SABO,P,0.2,2023-06-06T09:10:10.880000Z,0
EQTransformer,original,SABO,P,0.2,2023-06-08T09:25:55.280000Z,2
EQTransformer,original,SABO,S,0.2,2023-06-11T21:30:43.960000Z,3
EQTransformer,original,SABO,P,0.2,2023-06-12T08:28:23.030000Z,2
EQTransformer,original,SABO,S,0.2,2023-06-12T08:28:27.370000Z,1
EQTransformer,original,SABO,S,0.2,2023-06-13T06:31:20.640000Z,2
EQTransformer,original,SABO,P,0.2,2023-06-14T08:42:00.370000Z,0
EQTransformer,original,SABO,S,0.2,2023-06-14T08:42:58.800000Z,3
EQTransformer,original,SABO,P,0.2,2023-06-14T09:18:23.740000Z,2
EQTransformer,original,SABO,S,0.2,2023-06-14T09:18:29.020000Z,3
EQTransformer,original,SABO,P,0.2,2023-06-15T08:57:30.570000Z,2
EQTransformer,original,SABO,P,0.2,2023-06-16T10:03:16.220000Z,3
EQTransformer,original,SABO,S,0.2,2023-06-18T06:16:54.370000Z,3
EQTransformer,original,SABO,S,0.2,2023-06-19T22:04:30.940000Z,3
EQTransformer,original,SABO,S,0.2,2023-06-19T23:49:18.410000Z,3
EQTransformer,original,SABO,P,0.2,2023-06-22T07:15:21.410000Z,2
EQTransformer,original,SABO,S,0.2,2023-06-22T07:15:28.360000Z,0
EQTransformer,original,SABO,S,0.2,2023-06-29T10:59:11.380000Z,2
EQTransformer,original,STAL,P,0.2,2023-06-03T21:45:33.260000Z,3
EQTransformer,original,STAL,S,0.2,2023-06-03T21:45:38.240000Z,2
EQTransformer,original,STAL,S,0.2,2023-06-05T21:00:43.500000Z,2
EQTransformer,original,STAL,S,0.2,2023-06-14T05:11:31.640000Z,3
EQTransformer,original,STAL,S,0.2,2023-06-23T05:22:00.090000Z,2
EQTransformer,original,STAL,P,0.2,2023-06-23T05:27:58.410000Z,2
EQTransformer,original,STAL,S,0.2,2023-06-23T05:28:04.120000Z,2
EQTransformer,original,STAL,S,0.2,2023-06-24T12:59:08.300000Z,3
EQTransformer,original,TRI,P,0.2,2023-06-02T08:50:44.010000Z,0
EQTransformer,original,TRI,P,0.2,2023-06-08T09:25:50.890000Z,0
EQTransformer,original,TRI,S,0.2,2023-06-08T09:25:53.560000Z,2
EQTransformer,original,TRI,P,0.2,2023-06-08T09:40:31.760000Z,2
EQTransformer,original,TRI,S,0.2,2023-06-08T09:40:34.720000Z,2
EQTransformer,original,TRI,P,0.2,2023-06-09T08:06:37.040000Z,2
EQTransformer,original,TRI,P,0.2,2023-06-20T09:16:32.430000Z,0
EQTransformer,original,TRI,P,0.2,2023-06-22T09:03:56.700000Z,0
EQTransformer,original,VARA,S,0.2,2023-06-09T10:13:17.080000Z,2
EQTransformer,original,VARA,P,0.2,2023-06-09T17:32:25.080000Z,2
EQTransformer,original,VARA,S,0.2,2023-06-09T17:32:27.180000Z,2
EQTransformer,original,VARA,S,0.2,2023-06-13T17:17:21.040000Z,3
EQTransformer,original,VARA,P,0.2,2023-06-27T01:38:17.840000Z,3
EQTransformer,original,VARA,S,0.2,2023-06-27T01:38:33.220000Z,3
EQTransformer,original,VARA,P,0.2,2023-06-30T06:27:13.170000Z,2
EQTransformer,original,VARN,S,0.2,2023-06-04T17:58:36.900000Z,2
EQTransformer,original,VARN,S,0.2,2023-06-05T21:00:13.160000Z,3
EQTransformer,original,VARN,P,0.2,2023-06-13T17:17:19.510000Z,2
EQTransformer,original,VARN,S,0.2,2023-06-23T05:27:58.490000Z,2
EQTransformer,original,VARN,S,0.2,2023-06-24T12:58:01.610000Z,2
EQTransformer,original,VARN,P,0.2,2023-06-26T10:05:19.070000Z,1
EQTransformer,original,VARN,P,0.2,2023-06-27T01:38:20.970000Z,3
EQTransformer,original,VARN,P,0.2,2023-06-28T23:02:59.830000Z,2
EQTransformer,original,VARN,S,0.2,2023-06-28T23:03:02.580000Z,2
EQTransformer,original,VINO,P,0.2,2023-06-03T16:54:16.660000Z,2
EQTransformer,original,VINO,S,0.2,2023-06-03T16:54:19.900000Z,2
EQTransformer,original,VINO,S,0.2,2023-06-04T00:04:19.700000Z,1
EQTransformer,original,VINO,S,0.2,2023-06-05T08:29:17.600000Z,2
EQTransformer,original,VINO,P,0.2,2023-06-06T00:55:24.870000Z,2
EQTransformer,original,VINO,S,0.2,2023-06-06T00:55:28.010000Z,2
EQTransformer,original,VINO,S,0.2,2023-06-06T07:43:30.700000Z,0
EQTransformer,original,VINO,P,0.2,2023-06-09T00:43:31.510000Z,0
EQTransformer,original,VINO,S,0.2,2023-06-09T00:43:36.260000Z,1
EQTransformer,original,VINO,S,0.2,2023-06-19T23:50:27.300000Z,1
EQTransformer,original,VINO,S,0.2,2023-06-23T05:22:10.330000Z,2
EQTransformer,original,VINO,P,0.2,2023-06-24T12:58:07.670000Z,3
EQTransformer,original,VINO,S,0.2,2023-06-24T12:58:17.830000Z,3
EQTransformer,original,VOJS,P,0.2,2023-06-02T08:50:42.590000Z,2
EQTransformer,original,VOJS,P,0.2,2023-06-02T09:06:50.380000Z,0
EQTransformer,original,VOJS,P,0.2,2023-06-06T08:46:32.910000Z,0
EQTransformer,original,VOJS,P,0.2,2023-06-06T09:10:12.130000Z,2
EQTransformer,original,VOJS,P,0.2,2023-06-12T11:18:45.130000Z,1
EQTransformer,original,VOJS,S,0.2,2023-06-14T08:43:28.700000Z,3
EQTransformer,original,VOJS,P,0.2,2023-06-14T08:57:52.470000Z,1
EQTransformer,original,VOJS,P,0.2,2023-06-15T08:57:26.980000Z,2
EQTransformer,original,VOJS,P,0.2,2023-06-19T11:59:09.570000Z,0
EQTransformer,original,VOJS,S,0.2,2023-06-19T11:59:19.240000Z,1
EQTransformer,original,VOJS,S,0.2,2023-06-23T10:33:30.750000Z,2
EQTransformer,original,VOJS,P,0.2,2023-06-26T15:55:34.780000Z,0
EQTransformer,original,VOJS,S,0.2,2023-06-26T15:55:38.110000Z,0
EQTransformer,original,VOJS,S,0.2,2023-06-28T21:00:13.560000Z,3
EQTransformer,original,VOJS,S,0.2,2023-06-29T11:00:00.600000Z,0
EQTransformer,original,VOJS,P,0.2,2023-06-29T19:53:02.600000Z,1
EQTransformer,original,VOJS,S,0.2,2023-06-29T19:54:11.700000Z,3
EQTransformer,original,VOJS,P,0.2,2023-06-30T11:59:32.030000Z,2
EQTransformer,original,ZIAN,P,0.2,2023-06-01T10:02:11.410000Z,0
EQTransformer,original,ZIAN,P,0.2,2023-06-01T14:59:52.320000Z,0
EQTransformer,original,ZIAN,P,0.2,2023-06-14T10:04:58.850000Z,0
EQTransformer,original,ZIAN,P,0.2,2023-06-14T10:35:36.340000Z,0
EQTransformer,original,ZIAN,S,0.2,2023-06-24T12:58:15.110000Z,3
EQTransformer,original,ZIAN,P,0.2,2023-06-27T01:38:24.100000Z,2
EQTransformer,scedc,ABTA,S,0.2,2023-06-03T21:45:36.030000Z,2
EQTransformer,scedc,ABTA,P,0.2,2023-06-05T21:00:09.810000Z,4
EQTransformer,scedc,ABTA,S,0.2,2023-06-05T21:00:18.740000Z,3
EQTransformer,scedc,ACOM,P,0.2,2023-06-05T21:00:13.770000Z,3
EQTransformer,scedc,ACOM,S,0.2,2023-06-05T21:00:24.080000Z,3
EQTransformer,scedc,ACOM,P,0.2,2023-06-11T21:30:33.330000Z,2
EQTransformer,scedc,ACOM,S,0.2,2023-06-11T21:30:40.670000Z,2
EQTransformer,scedc,ACOM,P,0.2,2023-06-18T03:46:54.620000Z,2
EQTransformer,scedc,ACOM,S,0.2,2023-06-19T12:49:47.810000Z,2
EQTransformer,scedc,ACOM,S,0.2,2023-06-21T14:18:30.580000Z,2
EQTransformer,scedc,ACOM,S,0.2,2023-06-28T08:33:01.470000Z,2
EQTransformer,scedc,BAD,S,0.2,2023-06-04T00:04:23.400000Z,2
EQTransformer,scedc,BAD,S,0.2,2023-06-05T08:29:10.700000Z,0
EQTransformer,scedc,BAD,S,0.2,2023-06-06T07:43:39.000000Z,0
EQTransformer,scedc,BAD,S,0.2,2023-06-11T21:30:32.310000Z,2
EQTransformer,scedc,BAD,S,0.2,2023-06-13T06:31:19.080000Z,2
EQTransformer,scedc,BAD,S,0.2,2023-06-19T22:04:29.120000Z,2
EQTransformer,scedc,BAD,S,0.2,2023-06-19T23:50:36.600000Z,2
EQTransformer,scedc,BAD,S,0.2,2023-06-23T05:22:10.500000Z,3
EQTransformer,scedc,BAD,P,0.2,2023-06-26T03:04:17.530000Z,1
EQTransformer,scedc,BAD,S,0.2,2023-06-26T03:04:20.310000Z,3
EQTransformer,scedc,BAD,S,0.2,2023-06-28T01:24:29.830000Z,0
EQTransformer,scedc,BALD,P,0.2,2023-06-02T02:18:29.010000Z,2
EQTransformer,scedc,BOO,P,0.2,2023-06-05T08:28:03.340000Z,0
EQTransformer,scedc,BOO,S,0.2,2023-06-05T08:28:40.500000Z,0
EQTransformer,scedc,BOO,S,0.2,2023-06-23T05:22:08.840000Z,2
EQTransformer,scedc,BOO,S,0.2,2023-06-24T12:58:14.880000Z,2
EQTransformer,scedc,BOO,P,0.2,2023-06-26T03:04:17.660000Z,2
EQTransformer,scedc,BOO,S,0.2,2023-06-28T01:24:26.110000Z,1
EQTransformer,scedc,CADS,S,0.2,2023-06-03T08:29:29.590000Z,2
EQTransformer,scedc,CADS,P,0.2,2023-06-09T10:10:14.020000Z,0
EQTransformer,scedc,CADS,P,0.2,2023-06-09T11:29:01.950000Z,2
EQTransformer,scedc,CADS,S,0.2,2023-06-09T11:30:25.000000Z,2
EQTransformer,scedc,CADS,S,0.2,2023-06-11T21:30:43.390000Z,2
EQTransformer,scedc,CADS,S,0.2,2023-06-26T15:55:32.280000Z,3
EQTransformer,scedc,CADS,S,0.2,2023-06-28T21:01:04.500000Z,0
EQTransformer,scedc,CADS,P,0.2,2023-06-30T01:24:18.000000Z,2
EQTransformer,scedc,CAE,S,0.2,2023-06-01T09:53:36.360000Z,3
EQTransformer,scedc,CAE,S,0.2,2023-06-05T18:20:51.150000Z,3
EQTransformer,scedc,CAE,S,0.2,2023-06-05T21:01:11.700000Z,3
EQTransformer,scedc,CIMO,S,0.2,2023-06-01T09:53:35.530000Z,2
EQTransformer,scedc,CIMO,S,0.2,2023-06-03T21:45:34.180000Z,2
EQTransformer,scedc,CIMO,P,0.2,2023-06-04T03:09:46.690000Z,1
EQTransformer,scedc,CIMO,S,0.2,2023-06-05T21:01:01.500000Z,2
EQTransformer,scedc,CIMO,S,0.2,2023-06-12T19:19:03.840000Z,2
EQTransformer,scedc,CIMO,S,0.2,2023-06-14T05:11:32.160000Z,2
EQTransformer,scedc,CIMO,S,0.2,2023-06-24T12:58:49.900000Z,2
EQTransformer,scedc,CIMO,S,0.2,2023-06-28T23:03:57.100000Z,2
EQTransformer,scedc,CIMO,S,0.2,2023-06-30T08:13:46.990000Z,3
EQTransformer,scedc,CLUD,S,0.2,2023-06-05T08:29:38.200000Z,0
EQTransformer,scedc,CLUD,S,0.2,2023-06-12T19:20:33.600000Z,2
EQTransformer,scedc,CLUD,S,0.2,2023-06-23T05:22:07.700000Z,3
EQTransformer,scedc,CLUD,S,0.2,2023-06-24T12:58:13.660000Z,3
EQTransformer,scedc,CTI,S,0.2,2023-06-04T17:58:31.700000Z,0
EQTransformer,scedc,CTI,S,0.2,2023-06-05T21:00:22.600000Z,3
EQTransformer,scedc,CTI,S,0.2,2023-06-23T05:22:05.390000Z,3
EQTransformer,scedc,CTI,P,0.2,2023-06-23T06:58:16.340000Z,3
EQTransformer,scedc,CTI,S,0.2,2023-06-23T06:58:18.670000Z,2
EQTransformer,scedc,DOSS,S,0.2,2023-06-04T17:57:20.400000Z,3
EQTransformer,scedc,DOSS,P,0.2,2023-06-23T06:58:18.880000Z,3
EQTransformer,scedc,DOSS,P,0.2,2023-06-27T01:38:18.070000Z,2
EQTransformer,scedc,DRE,S,0.2,2023-06-03T08:29:32.100000Z,0
EQTransformer,scedc,DRE,S,0.2,2023-06-04T00:04:25.700000Z,0
EQTransformer,scedc,DRE,S,0.2,2023-06-09T11:30:17.200000Z,2
EQTransformer,scedc,DRE,S,0.2,2023-06-12T08:28:29.920000Z,1
EQTransformer,scedc,DRE,S,0.2,2023-06-22T07:15:27.470000Z,2
EQTransformer,scedc,DRE,S,0.2,2023-06-23T10:33:34.180000Z,3
EQTransformer,scedc,DRE,S,0.2,2023-06-26T15:55:35.450000Z,2
EQTransformer,scedc,DRE,S,0.2,2023-06-28T21:01:20.200000Z,2
EQTransformer,scedc,DST2,S,0.2,2023-06-04T00:25:16.320000Z,3
EQTransformer,scedc,DST2,P,0.2,2023-06-14T09:18:19.260000Z,2
EQTransformer,scedc,FUSE,S,0.2,2023-06-05T08:29:09.500000Z,2
EQTransformer,scedc,FUSE,S,0.2,2023-06-22T18:52:26.030000Z,2
EQTransformer,scedc,FUSE,S,0.2,2023-06-23T05:22:08.000000Z,2
EQTransformer,scedc,FUSE,S,0.2,2023-06-28T01:24:25.260000Z,2
EQTransformer,scedc,FVI,S,0.2,2023-06-05T21:00:14.390000Z,3
EQTransformer,scedc,GAGG,S,0.2,2023-06-13T17:17:28.450000Z,3
EQTransformer,scedc,GEPF,P,0.2,2023-06-05T08:28:03.700000Z,2
EQTransformer,scedc,GEPF,S,0.2,2023-06-05T08:28:47.100000Z,2
EQTransformer,scedc,GEPF,S,0.2,2023-06-23T05:22:08.050000Z,3
EQTransformer,scedc,GEPF,S,0.2,2023-06-28T01:24:27.610000Z,0
EQTransformer,scedc,GORS,S,0.2,2023-06-03T08:29:32.760000Z,2
EQTransformer,scedc,GORS,S,0.2,2023-06-09T00:43:33.580000Z,2
EQTransformer,scedc,GORS,P,0.2,2023-06-11T21:30:38.220000Z,2
EQTransformer,scedc,GORS,P,0.2,2023-06-20T03:40:35.510000Z,2
EQTransformer,scedc,GORS,S,0.2,2023-06-21T14:18:31.700000Z,2
EQTransformer,scedc,GORS,S,0.2,2023-06-26T15:55:34.190000Z,2
EQTransformer,scedc,GORS,S,0.2,2023-06-28T08:34:02.500000Z,2
EQTransformer,scedc,GORS,S,0.2,2023-06-28T21:01:28.200000Z,2
EQTransformer,scedc,GORS,S,0.2,2023-06-29T11:00:21.100000Z,3
EQTransformer,scedc,GORS,S,0.2,2023-06-29T19:53:47.600000Z,2
EQTransformer,scedc,LUSI,S,0.2,2023-06-03T05:18:43.710000Z,2
EQTransformer,scedc,LUSI,S,0.2,2023-06-09T10:13:21.800000Z,2
EQTransformer,scedc,LUSI,P,0.2,2023-06-27T01:38:19.970000Z,3
EQTransformer,scedc,LUSI,S,0.2,2023-06-27T01:38:36.160000Z,2
EQTransformer,scedc,LUSI,S,0.2,2023-06-30T06:27:23.080000Z,2
EQTransformer,scedc,MABI,P,0.2,2023-06-27T10:17:25.130000Z,0
EQTransformer,scedc,MAGA,P,0.2,2023-06-02T02:18:28.880000Z,3
EQTransformer,scedc,MAGA,S,0.2,2023-06-02T02:18:32.910000Z,2
EQTransformer,scedc,MAGA,P,0.2,2023-06-03T12:33:26.140000Z,2
EQTransformer,scedc,MAGA,P,0.2,2023-06-08T16:02:04.490000Z,2
EQTransformer,scedc,MAGA,P,0.2,2023-06-27T01:38:18.410000Z,3
EQTransformer,scedc,MAGA,S,0.2,2023-06-27T01:38:33.750000Z,3
EQTransformer,scedc,MARN,S,0.2,2023-06-09T10:13:17.090000Z,3
EQTransformer,scedc,MARN,S,0.2,2023-06-13T17:17:16.830000Z,3
EQTransformer,scedc,MARN,S,0.2,2023-06-27T01:38:26.040000Z,3
EQTransformer,scedc,MLN,S,0.2,2023-06-01T09:29:03.500000Z,2
EQTransformer,scedc,MLN,S,0.2,2023-06-01T09:53:34.290000Z,2
EQTransformer,scedc,MLN,S,0.2,2023-06-05T21:00:27.800000Z,1
EQTransformer,scedc,MLN,S,0.2,2023-06-11T21:30:33.870000Z,2
EQTransformer,scedc,MLN,S,0.2,2023-06-22T05:17:58.930000Z,0
EQTransformer,scedc,MLN,S,0.2,2023-06-23T05:21:56.500000Z,3
EQTransformer,scedc,MOSI,P,0.2,2023-06-09T14:19:20.020000Z,0
EQTransformer,scedc,MPRI,S,0.2,2023-06-13T06:31:24.050000Z,3
EQTransformer,scedc,MPRI,P,0.2,2023-06-19T00:23:31.530000Z,0
EQTransformer,scedc,MPRI,S,0.2,2023-06-19T22:04:34.150000Z,3
EQTransformer,scedc,MYKA,P,0.2,2023-06-18T12:07:44.130000Z,2
EQTransformer,scedc,MYKA,S,0.2,2023-06-19T22:04:26.490000Z,2
EQTransformer,scedc,OZOL,P,0.2,2023-06-01T10:02:11.290000Z,1
EQTransformer,scedc,PANI,S,0.2,2023-06-05T21:00:29.360000Z,3
EQTransformer,scedc,PANI,S,0.2,2023-06-23T05:22:12.380000Z,3
EQTransformer,scedc,PANI,S,0.2,2023-06-30T06:27:31.240000Z,3
EQTransformer,scedc,PLRO,S,0.2,2023-06-05T21:00:17.470000Z,2
EQTransformer,scedc,PLRO,P,0.2,2023-06-06T00:55:24.550000Z,2
EQTransformer,scedc,PLRO,S,0.2,2023-06-13T06:31:20.840000Z,0
