MODEL,WEIGHT,STATION,THRESHOLD,timestamp,PHASE,prob
PhaseNet,stead,MAGA,0.5,2023-06-03T12:33:31.130000Z,S,2
PhaseNet,stead,MAGA,0.5,2023-06-08T16:02:04.490000Z,P,2
PhaseNet,stead,MAGA,0.5,2023-06-27T01:38:18.410000Z,P,3
PhaseNet,stead,MAGA,0.5,2023-06-27T01:38:33.750000Z,S,3
PhaseNet,stead,MARN,0.5,2023-06-02T02:18:31.290000Z,P,0
PhaseNet,stead,MARN,0.5,2023-06-03T05:18:38.730000Z,P,2
PhaseNet,stead,MARN,0.5,2023-06-09T10:13:12.650000Z,P,2
PhaseNet,stead,MARN,0.5,2023-06-13T17:17:08.440000Z,P,0
PhaseNet,stead,MARN,0.5,2023-06-13T17:17:16.830000Z,S,3
PhaseNet,stead,MARN,0.5,2023-06-23T05:22:05.750000Z,P,2
PhaseNet,stead,MARN,0.5,2023-06-27T01:38:13.390000Z,P,2
PhaseNet,stead,MARN,0.5,2023-06-27T01:38:26.040000Z,S,3
PhaseNet,stead,MARN,0.5,2023-06-30T06:27:16.270000Z,P,2
PhaseNet,stead,MARN,0.5,2023-06-30T06:27:25.830000Z,S,3
PhaseNet,stead,MLN,0.5,2023-06-01T09:28:02.560000Z,P,2
PhaseNet,stead,MLN,0.5,2023-06-01T09:29:03.500000Z,S,2
PhaseNet,stead,MLN,0.5,2023-06-01T09:53:31.780000Z,P,2
PhaseNet,stead,MLN,0.5,2023-06-04T03:09:47.040000Z,P,2
PhaseNet,stead,MLN,0.5,2023-06-04T03:09:50.090000Z,S,3
PhaseNet,stead,MLN,0.5,2023-06-05T21:00:27.800000Z,S,1
PhaseNet,stead,MLN,0.5,2023-06-10T03:34:12.820000Z,P,2
PhaseNet,stead,MLN,0.5,2023-06-11T21:30:33.870000Z,S,2
PhaseNet,stead,MLN,0.5,2023-06-22T05:17:55.900000Z,P,2
PhaseNet,stead,MLN,0.5,2023-06-22T05:17:58.930000Z,S,0
PhaseNet,stead,MLN,0.5,2023-06-22T14:59:50.140000Z,P,0
PhaseNet,stead,MLN,0.5,2023-06-23T05:21:56.500000Z,S,3
PhaseNet,stead,MLN,0.5,2023-06-24T12:57:59.320000Z,P,0
PhaseNet,stead,MOSI,0.5,2023-06-04T02:28:46.420000Z,P,2
PhaseNet,stead,MOSI,0.5,2023-06-04T02:28:50.540000Z,S,2
PhaseNet,stead,MOSI,0.5,2023-06-09T14:19:20.020000Z,P,0
PhaseNet,stead,MOSI,0.5,2023-06-13T10:47:40.560000Z,S,2
PhaseNet,stead,MOSI,0.5,2023-06-30T06:27:22.190000Z,P,2
PhaseNet,stead,MPRI,0.5,2023-06-11T23:30:42.960000Z,P,0
PhaseNet,stead,MPRI,0.5,2023-06-13T06:31:24.050000Z,S,3
PhaseNet,stead,MPRI,0.5,2023-06-14T10:20:11.390000Z,P,0
PhaseNet,stead,MPRI,0.5,2023-06-19T00:23:31.530000Z,P,0
PhaseNet,stead,MPRI,0.5,2023-06-19T00:23:34.080000Z,S,3
PhaseNet,stead,MPRI,0.5,2023-06-19T22:04:27.230000Z,P,2
PhaseNet,stead,MPRI,0.5,2023-06-19T22:04:34.150000Z,S,3
PhaseNet,stead,MPRI,0.5,2023-06-19T23:49:11.140000Z,P,0
PhaseNet,stead,MPRI,0.5,2023-06-22T13:30:15.630000Z,P,0
PhaseNet,stead,MPRI,0.5,2023-06-22T13:30:17.910000Z,S,2
PhaseNet,stead,MYKA,0.5,2023-06-13T06:31:12.540000Z,P,1
PhaseNet,stead,MYKA,0.5,2023-06-18T12:07:44.130000Z,P,2
PhaseNet,stead,MYKA,0.5,2023-06-19T22:04:22.690000Z,P,2
PhaseNet,stead,OZOL,0.5,2023-06-01T10:02:11.290000Z,P,1
PhaseNet,stead,OZOL,0.5,2023-06-08T16:01:59.060000Z,P,3
PhaseNet,stead,OZOL,0.5,2023-06-09T14:19:16.760000Z,P,2
PhaseNet,stead,OZOL,0.5,2023-06-13T17:17:20.280000Z,P,0
PhaseNet,stead,OZOL,0.5,2023-06-14T10:04:58.270000Z,P,0
PhaseNet,stead,OZOL,0.5,2023-06-15T00:41:19.680000Z,P,2
PhaseNet,stead,OZOL,0.5,2023-06-22T15:16:36.000000Z,P,1
PhaseNet,stead,OZOL,0.5,2023-06-26T10:05:10.930000Z,P,1
PhaseNet,stead,OZOL,0.5,2023-06-27T10:17:24.400000Z,P,2
PhaseNet,stead,OZOL,0.5,2023-06-29T16:07:10.480000Z,P,0
PhaseNet,stead,PANI,0.5,2023-06-03T12:33:26.270000Z,P,2
PhaseNet,stead,PANI,0.5,2023-06-04T17:57:10.980000Z,P,2
PhaseNet,stead,PANI,0.5,2023-06-05T21:00:16.790000Z,P,3
PhaseNet,stead,PANI,0.5,2023-06-05T21:00:29.360000Z,S,3
PhaseNet,stead,PANI,0.5,2023-06-12T19:19:07.570000Z,P,0
PhaseNet,stead,PANI,0.5,2023-06-14T10:04:56.910000Z,P,0
PhaseNet,stead,PANI,0.5,2023-06-14T10:35:33.090000Z,P,0
PhaseNet,stead,PANI,0.5,2023-06-23T05:22:12.380000Z,S,3
PhaseNet,stead,PANI,0.5,2023-06-26T10:05:09.390000Z,P,0
PhaseNet,stead,PANI,0.5,2023-06-27T01:38:20.790000Z,P,2
PhaseNet,stead,PANI,0.5,2023-06-27T01:38:37.510000Z,S,3
PhaseNet,stead,PANI,0.5,2023-06-29T15:06:33.540000Z,P,0
PhaseNet,stead,PANI,0.5,2023-06-29T15:08:51.830000Z,P,0
PhaseNet,stead,PANI,0.5,2023-06-30T06:27:19.920000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-03T00:31:39.730000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-03T16:54:16.640000Z,P,1
PhaseNet,stead,PLRO,0.5,2023-06-05T21:00:09.730000Z,P,3
PhaseNet,stead,PLRO,0.5,2023-06-05T21:00:17.470000Z,S,2
PhaseNet,stead,PLRO,0.5,2023-06-06T00:55:24.550000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-06T00:55:27.410000Z,S,0
PhaseNet,stead,PLRO,0.5,2023-06-12T19:19:04.970000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-13T06:31:20.840000Z,S,0
PhaseNet,stead,PLRO,0.5,2023-06-14T05:11:30.440000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-14T05:11:35.540000Z,S,2
PhaseNet,stead,PLRO,0.5,2023-06-14T06:29:27.470000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-14T10:20:12.770000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-14T10:28:08.310000Z,P,0
PhaseNet,stead,PLRO,0.5,2023-06-16T21:16:35.080000Z,S,2
PhaseNet,stead,PLRO,0.5,2023-06-19T12:49:49.370000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-19T12:49:54.930000Z,S,3
PhaseNet,stead,PLRO,0.5,2023-06-19T22:04:25.670000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-19T23:49:12.750000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-19T23:49:17.350000Z,S,2
PhaseNet,stead,PLRO,0.5,2023-06-22T13:30:18.850000Z,P,1
PhaseNet,stead,PLRO,0.5,2023-06-22T13:30:23.350000Z,S,2
PhaseNet,stead,PLRO,0.5,2023-06-22T18:52:26.290000Z,P,0
PhaseNet,stead,PLRO,0.5,2023-06-22T18:52:29.210000Z,S,2
PhaseNet,stead,PLRO,0.5,2023-06-26T03:04:20.680000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-28T01:24:26.000000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-28T01:24:29.430000Z,S,1
PhaseNet,stead,PLRO,0.5,2023-06-28T08:33:02.210000Z,P,2
PhaseNet,stead,PLRO,0.5,2023-06-28T08:34:30.300000Z,S,0
PhaseNet,stead,POLC,0.5,2023-06-01T09:28:00.770000Z,S,2
PhaseNet,stead,POLC,0.5,2023-06-01T09:53:32.040000Z,P,2
PhaseNet,stead,POLC,0.5,2023-06-01T09:53:35.700000Z,S,2
PhaseNet,stead,POLC,0.5,2023-06-05T21:00:58.300000Z,S,2
PhaseNet,stead,POLC,0.5,2023-06-10T03:34:12.640000Z,P,2
PhaseNet,stead,POLC,0.5,2023-06-11T21:30:32.390000Z,P,2
PhaseNet,stead,POLC,0.5,2023-06-23T05:27:54.410000Z,P,2
PhaseNet,stead,POLC,0.5,2023-06-23T05:27:56.530000Z,S,2
PhaseNet,stead,POLC,0.5,2023-06-24T12:57:59.790000Z,S,2
PhaseNet,stead,PRED,0.5,2023-06-03T08:29:32.220000Z,P,0
PhaseNet,stead,PRED,0.5,2023-06-03T08:29:36.470000Z,S,0
PhaseNet,stead,PRED,0.5,2023-06-09T00:43:26.520000Z,P,2
PhaseNet,stead,PRED,0.5,2023-06-09T00:43:28.800000Z,S,2
PhaseNet,stead,PRED,0.5,2023-06-09T11:59:24.190000Z,P,0
PhaseNet,stead,PRED,0.5,2023-06-11T21:30:32.790000Z,P,2
PhaseNet,stead,PRED,0.5,2023-06-11T21:30:40.160000Z,S,2
PhaseNet,stead,PRED,0.5,2023-06-18T03:46:54.920000Z,P,0
PhaseNet,stead,PRED,0.5,2023-06-19T23:49:11.250000Z,P,2
PhaseNet,stead,PRED,0.5,2023-06-26T03:04:20.920000Z,P,2
PhaseNet,stead,PRED,0.5,2023-06-26T03:04:24.720000Z,S,2
PhaseNet,stead,PRED,0.5,2023-06-26T15:55:35.340000Z,P,2
PhaseNet,stead,PRED,0.5,2023-06-26T15:55:39.280000Z,S,2
PhaseNet,stead,PRED,0.5,2023-06-28T21:00:45.400000Z,S,2
PhaseNet,stead,PRED,0.5,2023-06-29T19:52:59.600000Z,P,2
PhaseNet,stead,PTCC,0.5,2023-06-01T19:08:23.820000Z,P,0
PhaseNet,stead,PTCC,0.5,2023-06-01T19:08:25.850000Z,S,0
PhaseNet,stead,PTCC,0.5,2023-06-03T08:29:34.150000Z,P,2
PhaseNet,stead,PTCC,0.5,2023-06-03T08:29:39.770000Z,S,0
PhaseNet,stead,PTCC,0.5,2023-06-05T21:00:10.400000Z,P,3
PhaseNet,stead,PTCC,0.5,2023-06-05T21:00:18.850000Z,S,2
PhaseNet,stead,PTCC,0.5,2023-06-06T00:55:24.820000Z,P,1
PhaseNet,stead,PTCC,0.5,2023-06-11T21:30:34.800000Z,S,2
PhaseNet,stead,PTCC,0.5,2023-06-14T06:29:26.910000Z,P,0
PhaseNet,stead,PTCC,0.5,2023-06-14T06:29:31.830000Z,S,2
PhaseNet,stead,PTCC,0.5,2023-06-14T10:28:07.250000Z,P,0
PhaseNet,stead,PTCC,0.5,2023-06-27T00:56:29.940000Z,P,2
PhaseNet,stead,PTCC,0.5,2023-06-28T01:24:26.620000Z,P,0
PhaseNet,stead,PTCC,0.5,2023-06-28T01:24:30.430000Z,S,3
PhaseNet,stead,PTCC,0.5,2023-06-28T21:00:05.080000Z,P,2
PhaseNet,stead,PTCC,0.5,2023-06-28T21:01:26.100000Z,S,2
PhaseNet,stead,PURA,0.5,2023-06-03T00:31:40.030000Z,P,2
PhaseNet,stead,PURA,0.5,2023-06-03T21:45:31.800000Z,P,2
PhaseNet,stead,PURA,0.5,2023-06-05T18:20:48.610000Z,P,2
PhaseNet,stead,PURA,0.5,2023-06-05T18:20:52.790000Z,S,0
PhaseNet,stead,PURA,0.5,2023-06-05T21:01:28.000000Z,S,2
PhaseNet,stead,PURA,0.5,2023-06-06T00:55:25.550000Z,P,2
PhaseNet,stead,PURA,0.5,2023-06-06T00:55:29.450000Z,S,2
PhaseNet,stead,PURA,0.5,2023-06-11T23:30:44.350000Z,P,2
PhaseNet,stead,PURA,0.5,2023-06-11T23:30:47.470000Z,S,1
PhaseNet,stead,PURA,0.5,2023-06-12T19:19:00.640000Z,P,2
PhaseNet,stead,PURA,0.5,2023-06-12T19:20:08.500000Z,S,3
PhaseNet,stead,PURA,0.5,2023-06-22T05:17:54.930000Z,P,0
PhaseNet,stead,PURA,0.5,2023-06-22T05:17:57.430000Z,S,2
PhaseNet,stead,PURA,0.5,2023-06-22T14:59:51.190000Z,S,2
PhaseNet,stead,PURA,0.5,2023-06-22T18:52:26.570000Z,P,2
PhaseNet,stead,PURA,0.5,2023-06-22T18:52:29.700000Z,S,2
PhaseNet,stead,PURA,0.5,2023-06-23T05:21:57.400000Z,P,3
PhaseNet,stead,RAVA,0.5,2023-06-27T01:38:55.500000Z,S,2
PhaseNet,stead,ROBS,0.5,2023-06-01T19:08:25.870000Z,P,1
PhaseNet,stead,ROBS,0.5,2023-06-02T08:50:44.750000Z,P,2
PhaseNet,stead,ROBS,0.5,2023-06-03T08:29:31.380000Z,P,2
PhaseNet,stead,ROBS,0.5,2023-06-03T08:29:34.630000Z,S,2
PhaseNet,stead,ROBS,0.5,2023-06-03T21:13:50.000000Z,P,2
PhaseNet,stead,ROBS,0.5,2023-06-03T21:13:53.460000Z,S,2
PhaseNet,stead,ROBS,0.5,2023-06-04T00:04:08.400000Z,S,2
PhaseNet,stead,ROBS,0.5,2023-06-06T07:42:08.820000Z,P,2
PhaseNet,stead,ROBS,0.5,2023-06-09T00:43:28.910000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-09T00:43:33.080000Z,S,2
PhaseNet,stead,ROBS,0.5,2023-06-09T11:33:46.050000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-09T11:59:20.790000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-14T00:33:51.350000Z,P,2
PhaseNet,stead,ROBS,0.5,2023-06-14T10:28:09.230000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-16T10:03:22.060000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-16T21:16:29.340000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-16T21:16:35.650000Z,S,2
PhaseNet,stead,ROBS,0.5,2023-06-21T11:59:30.780000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-28T21:01:09.300000Z,S,0
PhaseNet,stead,ROBS,0.5,2023-06-29T19:52:58.730000Z,P,0
PhaseNet,stead,ROBS,0.5,2023-06-30T01:24:20.180000Z,P,2
PhaseNet,stead,ROBS,0.5,2023-06-30T07:56:40.920000Z,P,2
PhaseNet,stead,ROBS,0.5,2023-06-30T11:59:32.590000Z,P,2
PhaseNet,stead,RONC,0.5,2023-06-02T02:18:29.060000Z,P,2
PhaseNet,stead,RONC,0.5,2023-06-03T05:18:37.320000Z,P,2
PhaseNet,stead,RONC,0.5,2023-06-09T14:19:21.500000Z,P,2
PhaseNet,stead,RONC,0.5,2023-06-09T14:19:27.160000Z,S,2
PhaseNet,stead,RONC,0.5,2023-06-13T17:17:25.900000Z,S,3
PhaseNet,stead,SABO,0.5,2023-06-06T09:10:10.880000Z,P,0
PhaseNet,stead,SABO,0.5,2023-06-08T09:25:55.280000Z,P,2
PhaseNet,stead,SABO,0.5,2023-06-11T07:46:04.910000Z,P,0
PhaseNet,stead,SABO,0.5,2023-06-11T21:30:35.110000Z,P,3
PhaseNet,stead,SABO,0.5,2023-06-11T21:30:43.960000Z,S,3
PhaseNet,stead,SABO,0.5,2023-06-12T08:28:23.030000Z,P,2
PhaseNet,stead,SABO,0.5,2023-06-12T08:28:27.370000Z,S,1
PhaseNet,stead,SABO,0.5,2023-06-13T06:31:14.940000Z,P,0
PhaseNet,stead,SABO,0.5,2023-06-13T06:31:20.640000Z,S,2
PhaseNet,stead,SABO,0.5,2023-06-14T00:33:49.130000Z,P,0
PhaseNet,stead,SABO,0.5,2023-06-14T00:33:51.120000Z,S,2
PhaseNet,stead,SABO,0.5,2023-06-14T08:42:58.800000Z,S,3
PhaseNet,stead,SABO,0.5,2023-06-14T09:18:23.740000Z,P,2
PhaseNet,stead,SABO,0.5,2023-06-14T09:18:29.020000Z,S,3
PhaseNet,stead,SABO,0.5,2023-06-15T08:57:30.570000Z,P,2
PhaseNet,stead,SABO,0.5,2023-06-18T06:16:50.340000Z,P,0
PhaseNet,stead,SABO,0.5,2023-06-18T06:16:54.370000Z,S,3
PhaseNet,stead,SABO,0.5,2023-06-19T22:04:25.240000Z,P,3
PhaseNet,stead,SABO,0.5,2023-06-19T22:04:30.940000Z,S,3
PhaseNet,stead,SABO,0.5,2023-06-19T23:49:18.410000Z,S,3
PhaseNet,stead,SABO,0.5,2023-06-22T07:15:21.410000Z,P,2
PhaseNet,stead,SABO,0.5,2023-06-22T07:15:28.360000Z,S,0
PhaseNet,stead,SABO,0.5,2023-06-23T05:22:05.080000Z,P,3
PhaseNet,stead,SABO,0.5,2023-06-29T10:59:05.450000Z,P,0
PhaseNet,stead,SABO,0.5,2023-06-29T10:59:11.380000Z,S,2
PhaseNet,stead,SABO,0.5,2023-06-30T07:56:37.000000Z,P,3
PhaseNet,stead,SABO,0.5,2023-06-30T07:56:40.710000Z,S,3
PhaseNet,stead,STAL,0.5,2023-06-03T21:45:33.260000Z,P,3
PhaseNet,stead,STAL,0.5,2023-06-05T21:00:43.500000Z,S,2
PhaseNet,stead,STAL,0.5,2023-06-10T03:34:14.210000Z,P,3
PhaseNet,stead,STAL,0.5,2023-06-14T10:20:11.650000Z,P,0
PhaseNet,stead,STAL,0.5,2023-06-23T05:22:00.090000Z,S,2
PhaseNet,stead,STAL,0.5,2023-06-23T05:27:58.410000Z,P,2
PhaseNet,stead,STAL,0.5,2023-06-23T05:28:04.120000Z,S,2
PhaseNet,stead,STAL,0.5,2023-06-24T12:59:08.300000Z,S,3
PhaseNet,stead,TRI,0.5,2023-06-02T08:50:44.010000Z,P,0
PhaseNet,stead,TRI,0.5,2023-06-08T09:25:50.890000Z,P,0
PhaseNet,stead,TRI,0.5,2023-06-08T09:25:53.560000Z,S,2
PhaseNet,stead,TRI,0.5,2023-06-08T09:40:31.760000Z,P,2
PhaseNet,stead,TRI,0.5,2023-06-09T08:06:37.040000Z,P,2
PhaseNet,stead,VARA,0.5,2023-06-01T10:02:12.860000Z,P,3
PhaseNet,stead,VARA,0.5,2023-06-03T05:18:36.010000Z,P,2
PhaseNet,stead,VARA,0.5,2023-06-09T10:13:12.740000Z,P,3
PhaseNet,stead,VARA,0.5,2023-06-09T10:13:17.080000Z,S,2
PhaseNet,stead,VARA,0.5,2023-06-09T17:32:25.080000Z,P,2
PhaseNet,stead,VARA,0.5,2023-06-09T17:32:27.180000Z,S,2
PhaseNet,stead,VARA,0.5,2023-06-22T15:16:37.660000Z,P,2
PhaseNet,stead,VARA,0.5,2023-06-27T01:38:17.840000Z,P,3
PhaseNet,stead,VARA,0.5,2023-06-27T01:38:33.220000Z,S,3
PhaseNet,stead,VARA,0.5,2023-06-28T10:39:45.060000Z,P,0
PhaseNet,stead,VARA,0.5,2023-06-30T06:27:13.170000Z,P,2
PhaseNet,stead,VARN,0.5,2023-06-04T17:58:36.900000Z,S,2
PhaseNet,stead,VARN,0.5,2023-06-05T21:00:07.060000Z,P,3
PhaseNet,stead,VARN,0.5,2023-06-12T19:19:03.640000Z,P,0
PhaseNet,stead,VARN,0.5,2023-06-13T17:17:19.510000Z,P,2
PhaseNet,stead,VARN,0.5,2023-06-23T05:27:55.630000Z,P,1
PhaseNet,stead,VARN,0.5,2023-06-23T05:27:58.490000Z,S,2
PhaseNet,stead,VARN,0.5,2023-06-24T12:58:01.610000Z,S,2
PhaseNet,stead,VARN,0.5,2023-06-26T10:05:19.070000Z,P,1
PhaseNet,stead,VARN,0.5,2023-06-27T01:38:20.970000Z,P,3
PhaseNet,stead,VINO,0.5,2023-06-03T16:54:16.660000Z,P,2
PhaseNet,stead,VINO,0.5,2023-06-04T00:04:19.700000Z,S,1
PhaseNet,stead,VINO,0.5,2023-06-05T08:28:05.220000Z,P,2
PhaseNet,stead,VINO,0.5,2023-06-05T08:29:17.600000Z,S,2
PhaseNet,stead,VINO,0.5,2023-06-06T00:55:24.870000Z,P,2
PhaseNet,stead,VINO,0.5,2023-06-06T00:55:28.010000Z,S,2
PhaseNet,stead,VINO,0.5,2023-06-06T07:43:30.700000Z,S,0
PhaseNet,stead,VINO,0.5,2023-06-09T00:43:31.510000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-09T00:43:36.260000Z,S,1
PhaseNet,stead,VINO,0.5,2023-06-09T11:33:43.220000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-09T11:33:44.530000Z,S,2
PhaseNet,stead,VINO,0.5,2023-06-09T11:59:23.250000Z,P,2
PhaseNet,stead,VINO,0.5,2023-06-13T06:31:12.940000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-14T10:28:10.260000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-14T11:59:40.970000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-19T22:04:23.140000Z,P,2
PhaseNet,stead,VINO,0.5,2023-06-19T23:50:27.300000Z,S,1
PhaseNet,stead,VINO,0.5,2023-06-20T00:08:22.870000Z,P,1
PhaseNet,stead,VINO,0.5,2023-06-21T11:59:32.750000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-23T05:22:10.330000Z,S,2
PhaseNet,stead,VINO,0.5,2023-06-24T12:58:07.670000Z,P,3
PhaseNet,stead,VINO,0.5,2023-06-24T12:58:17.830000Z,S,3
PhaseNet,stead,VINO,0.5,2023-06-26T03:04:18.570000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-27T00:56:29.570000Z,P,2
PhaseNet,stead,VINO,0.5,2023-06-28T01:24:26.440000Z,P,0
PhaseNet,stead,VINO,0.5,2023-06-28T01:24:30.120000Z,S,2
PhaseNet,stead,VINO,0.5,2023-06-30T11:59:35.130000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-01T07:39:12.940000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-01T23:54:27.270000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-02T09:06:50.380000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-04T00:03:08.680000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-05T15:36:27.140000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-06T08:46:32.910000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-06T09:10:12.130000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-07T12:44:59.310000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-07T12:45:04.330000Z,S,3
PhaseNet,stead,VOJS,0.5,2023-06-08T09:40:37.370000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-08T09:40:44.700000Z,S,3
PhaseNet,stead,VOJS,0.5,2023-06-09T10:10:10.360000Z,P,1
PhaseNet,stead,VOJS,0.5,2023-06-11T07:46:05.020000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-12T08:28:20.030000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-12T08:28:22.820000Z,S,2
PhaseNet,stead,VOJS,0.5,2023-06-12T11:18:45.130000Z,P,1
PhaseNet,stead,VOJS,0.5,2023-06-14T08:42:01.850000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-14T08:43:28.700000Z,S,3
PhaseNet,stead,VOJS,0.5,2023-06-14T08:57:52.470000Z,P,1
PhaseNet,stead,VOJS,0.5,2023-06-14T11:59:37.830000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-15T08:57:26.980000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-16T10:03:19.430000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-16T14:38:48.460000Z,P,1
PhaseNet,stead,VOJS,0.5,2023-06-19T11:59:09.570000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-19T11:59:19.240000Z,S,1
PhaseNet,stead,VOJS,0.5,2023-06-19T12:38:20.920000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-20T00:08:24.330000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-21T11:59:29.890000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-21T14:18:28.780000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-22T07:15:17.870000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-22T07:15:21.790000Z,S,2
PhaseNet,stead,VOJS,0.5,2023-06-23T08:38:35.190000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-23T10:33:30.750000Z,S,2
PhaseNet,stead,VOJS,0.5,2023-06-26T15:55:34.780000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-26T15:55:38.110000Z,S,0
PhaseNet,stead,VOJS,0.5,2023-06-27T01:11:58.750000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-27T10:15:09.980000Z,P,0
PhaseNet,stead,VOJS,0.5,2023-06-28T06:35:40.470000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-28T21:00:07.670000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-29T10:29:46.250000Z,P,1
PhaseNet,stead,VOJS,0.5,2023-06-29T11:00:00.600000Z,S,0
PhaseNet,stead,VOJS,0.5,2023-06-29T19:53:02.600000Z,P,1
PhaseNet,stead,VOJS,0.5,2023-06-29T19:54:11.700000Z,S,3
PhaseNet,stead,VOJS,0.5,2023-06-30T07:56:39.700000Z,P,2
PhaseNet,stead,VOJS,0.5,2023-06-30T11:59:32.030000Z,P,2
PhaseNet,stead,ZIAN,0.5,2023-06-01T10:02:11.410000Z,P,0
PhaseNet,stead,ZIAN,0.5,2023-06-01T14:59:52.320000Z,P,0
PhaseNet,stead,ZIAN,0.5,2023-06-04T17:57:10.100000Z,P,2
PhaseNet,stead,ZIAN,0.5,2023-06-05T21:00:13.770000Z,P,3
PhaseNet,stead,ZIAN,0.5,2023-06-14T10:04:58.850000Z,P,0
PhaseNet,stead,ZIAN,0.5,2023-06-14T10:35:36.340000Z,P,0
PhaseNet,stead,ZIAN,0.5,2023-06-24T12:58:06.260000Z,P,2
PhaseNet,stead,ZIAN,0.5,2023-06-26T10:05:11.320000Z,P,0
PhaseNet,stead,ZIAN,0.5,2023-06-27T01:38:24.100000Z,P,2
PhaseNet,stead,ZIAN,0.5,2023-06-27T10:46:42.940000Z,P,0
EQTransformer,instance,ABSI,0.6,2023-06-14T10:05:04.250000Z,P,2
EQTransformer,instance,ABTA,0.6,2023-06-05T21:00:09.810000Z,P,4
EQTransformer,instance,ABTA,0.6,2023-06-05T21:00:18.740000Z,S,3
EQTransformer,instance,ACOM,0.6,2023-06-04T00:03:14.520000Z,S,2
EQTransformer,instance,ACOM,0.6,2023-06-05T21:00:13.770000Z,P,3
EQTransformer,instance,ACOM,0.6,2023-06-05T21:00:24.080000Z,S,3
EQTransformer,instance,ACOM,0.6,2023-06-11T21:30:40.670000Z,S,2
EQTransformer,instance,ACOM,0.6,2023-06-18T03:46:54.620000Z,P,2
EQTransformer,instance,ACOM,0.6,2023-06-18T03:46:57.060000Z,S,2
EQTransformer,instance,ACOM,0.6,2023-06-19T12:49:47.810000Z,S,2
EQTransformer,instance,ACOM,0.6,2023-06-21T14:18:26.770000Z,P,0
EQTransformer,instance,ACOM,0.6,2023-06-21T14:18:30.580000Z,S,2
EQTransformer,instance,ACOM,0.6,2023-06-23T10:33:37.030000Z,S,2
EQTransformer,instance,ACOM,0.6,2023-06-28T08:32:57.970000Z,P,0
EQTransformer,instance,ACOM,0.6,2023-06-28T08:33:01.470000Z,S,2
EQTransformer,instance,AGOR,0.6,2023-06-04T17:57:13.260000Z,S,2
EQTransformer,instance,BAD,0.6,2023-06-02T08:50:46.420000Z,P,2
EQTransformer,instance,BAD,0.6,2023-06-04T00:04:23.400000Z,S,2
EQTransformer,instance,BAD,0.6,2023-06-05T08:29:10.700000Z,S,0
